nb_visites,nb_views,nb_addtocarts,nb_transactions,nb_items_bought,sum_time_second,sum_time_minute,sum_time_hour,mean_time_tran_sec,mean_time_tran_minute,mean_time_tran_hour
5,4.0,0.0,1.0,1.0,83412.341,1390.0,23.17,83412.341,1390.0,23.17
5,3.0,1.0,1.0,1.0,83316.207,1389.0,23.14,83316.207,1389.0,23.14
56,50.0,3.0,1.0,3.0,83284.105,1388.0,23.13,83284.105,1388.0,23.13
53,50.0,2.0,1.0,1.0,83134.937,1386.0,23.09,83134.937,1386.0,23.09
4,2.0,1.0,1.0,1.0,83149.591,1386.0,23.1,83149.591,1386.0,23.1
21,17.0,2.0,1.0,2.0,83106.086,1385.0,23.09,83106.086,1385.0,23.09
39,31.0,5.0,1.0,3.0,82988.62,1383.0,23.05,82988.62,1383.0,23.05
5,2.0,2.0,1.0,1.0,83006.542,1383.0,23.06,83006.542,1383.0,23.06
17,15.0,1.0,1.0,1.0,82925.986,1382.0,23.03,82925.986,1382.0,23.03
3,1.0,1.0,1.0,1.0,82632.113,1377.0,22.95,82632.113,1377.0,22.95
18,14.0,2.0,1.0,2.0,82482.34,1375.0,22.91,82482.34,1375.0,22.91
15,10.0,3.0,2.0,2.0,82498.037,1375.0,22.92,41249.0185,687.0,11.46
6,4.0,1.0,1.0,1.0,82413.792,1374.0,22.89,82413.792,1374.0,22.89
8,6.0,1.0,1.0,1.0,82307.335,1372.0,22.86,82307.335,1372.0,22.86
8,5.0,2.0,1.0,1.0,82339.79,1372.0,22.87,82339.79,1372.0,22.87
23,21.0,1.0,1.0,1.0,82223.634,1370.0,22.84,82223.634,1370.0,22.84
6,4.0,1.0,1.0,1.0,82209.835,1370.0,22.84,82209.835,1370.0,22.84
21,19.0,1.0,1.0,1.0,82162.595,1369.0,22.82,82162.595,1369.0,22.82
7,5.0,1.0,1.0,1.0,82052.799,1368.0,22.79,82052.799,1368.0,22.79
31,29.0,1.0,1.0,1.0,82089.8,1368.0,22.8,82089.8,1368.0,22.8
54,50.0,2.0,1.0,2.0,81927.825,1365.0,22.76,81927.825,1365.0,22.76
19,13.0,4.0,2.0,2.0,81885.533,1365.0,22.75,40942.7665,682.0,11.37
29,27.0,1.0,1.0,1.0,81896.259,1365.0,22.75,81896.259,1365.0,22.75
7,5.0,1.0,1.0,1.0,81911.655,1365.0,22.75,81911.655,1365.0,22.75
2,0.0,1.0,1.0,1.0,81841.968,1364.0,22.73,81841.968,1364.0,22.73
8,6.0,1.0,1.0,1.0,81843.656,1364.0,22.73,81843.656,1364.0,22.73
10,7.0,2.0,1.0,1.0,81764.284,1363.0,22.71,81764.284,1363.0,22.71
5,3.0,1.0,1.0,1.0,81740.995,1362.0,22.71,81740.995,1362.0,22.71
18,12.0,3.0,3.0,3.0,81604.716,1360.0,22.67,27201.572,453.0,7.56
8,6.0,1.0,1.0,1.0,81629.431,1360.0,22.67,81629.431,1360.0,22.67
57,54.0,1.0,2.0,2.0,81555.008,1359.0,22.65,40777.504,680.0,11.33
13,10.0,2.0,1.0,1.0,81560.229,1359.0,22.66,81560.229,1359.0,22.66
8,6.0,1.0,1.0,1.0,81564.674,1359.0,22.66,81564.674,1359.0,22.66
11,9.0,1.0,1.0,1.0,81486.647,1358.0,22.64,81486.647,1358.0,22.64
78,76.0,1.0,1.0,1.0,81504.94,1358.0,22.64,81504.94,1358.0,22.64
146,127.0,15.0,1.0,4.0,81402.42,1357.0,22.61,81402.42,1357.0,22.61
29,26.0,2.0,1.0,1.0,81446.343,1357.0,22.62,81446.343,1357.0,22.62
10,8.0,1.0,1.0,1.0,81271.517,1355.0,22.58,81271.517,1355.0,22.58
30,28.0,1.0,1.0,1.0,81230.557,1354.0,22.56,81230.557,1354.0,22.56
26,24.0,1.0,1.0,1.0,81163.833,1353.0,22.55,81163.833,1353.0,22.55
40,32.0,4.0,1.0,4.0,81017.434,1350.0,22.5,81017.434,1350.0,22.5
17,13.0,3.0,1.0,1.0,81005.23,1350.0,22.5,81005.23,1350.0,22.5
21,16.0,3.0,1.0,2.0,80983.527,1350.0,22.5,80983.527,1350.0,22.5
41,29.0,8.0,1.0,4.0,80931.016,1349.0,22.48,80931.016,1349.0,22.48
12,11.0,0.0,1.0,1.0,80910.329,1349.0,22.48,80910.329,1349.0,22.48
72,70.0,1.0,1.0,1.0,80870.464,1348.0,22.46,80870.464,1348.0,22.46
18,7.0,5.0,3.0,6.0,80867.507,1348.0,22.46,26955.835666666666,449.0,7.49
54,41.0,10.0,1.0,3.0,80874.14,1348.0,22.47,80874.14,1348.0,22.47
90,88.0,1.0,1.0,1.0,80888.846,1348.0,22.47,80888.846,1348.0,22.47
7,6.0,0.0,1.0,1.0,80799.196,1347.0,22.44,80799.196,1347.0,22.44
13,11.0,1.0,1.0,1.0,80725.066,1345.0,22.42,80725.066,1345.0,22.42
73,65.0,6.0,1.0,2.0,80614.402,1344.0,22.39,80614.402,1344.0,22.39
5,2.0,1.0,2.0,2.0,80597.763,1343.0,22.39,40298.8815,672.0,11.19
46,26.0,17.0,1.0,3.0,80577.449,1343.0,22.38,80577.449,1343.0,22.38
19,17.0,1.0,1.0,1.0,80577.73,1343.0,22.38,80577.73,1343.0,22.38
8,4.0,2.0,2.0,2.0,80600.975,1343.0,22.39,40300.4875,672.0,11.19
14,12.0,1.0,1.0,1.0,80275.918,1338.0,22.3,80275.918,1338.0,22.3
15,11.0,3.0,1.0,1.0,80196.02,1337.0,22.28,80196.02,1337.0,22.28
8,5.0,1.0,1.0,2.0,80118.405,1335.0,22.26,80118.405,1335.0,22.26
16,11.0,3.0,2.0,2.0,79944.635,1332.0,22.21,39972.3175,666.0,11.1
4,3.0,0.0,1.0,1.0,79834.549,1331.0,22.18,79834.549,1331.0,22.18
7,5.0,1.0,1.0,1.0,79882.694,1331.0,22.19,79882.694,1331.0,22.19
23,21.0,1.0,1.0,1.0,79560.008,1326.0,22.1,79560.008,1326.0,22.1
55,47.0,6.0,1.0,2.0,79545.167,1326.0,22.1,79545.167,1326.0,22.1
48,37.0,9.0,2.0,2.0,79578.922,1326.0,22.11,39789.461,663.0,11.05
16,14.0,1.0,1.0,1.0,79465.538,1324.0,22.07,79465.538,1324.0,22.07
14,12.0,1.0,1.0,1.0,79456.827,1324.0,22.07,79456.827,1324.0,22.07
16,14.0,1.0,1.0,1.0,79421.784,1324.0,22.06,79421.784,1324.0,22.06
64,31.0,19.0,1.0,14.0,79334.151,1322.0,22.04,79334.151,1322.0,22.04
42,40.0,1.0,1.0,1.0,79177.044,1320.0,21.99,79177.044,1320.0,21.99
11,5.0,3.0,3.0,3.0,78932.025,1316.0,21.93,26310.675,439.0,7.31
20,15.0,1.0,4.0,4.0,78849.254,1314.0,21.9,19712.3135,329.0,5.48
26,24.0,1.0,1.0,1.0,78784.378,1313.0,21.88,78784.378,1313.0,21.88
13,9.0,2.0,1.0,2.0,78651.506,1311.0,21.85,78651.506,1311.0,21.85
20,18.0,1.0,1.0,1.0,78638.634,1311.0,21.84,78638.634,1311.0,21.84
21,14.0,4.0,1.0,3.0,78642.817,1311.0,21.85,78642.817,1311.0,21.85
7,5.0,1.0,1.0,1.0,78513.837,1309.0,21.81,78513.837,1309.0,21.81
11,9.0,1.0,1.0,1.0,78546.768,1309.0,21.82,78546.768,1309.0,21.82
4,2.0,1.0,1.0,1.0,78483.832,1308.0,21.8,78483.832,1308.0,21.8
18,11.0,5.0,1.0,2.0,78470.843,1308.0,21.8,78470.843,1308.0,21.8
10,8.0,1.0,1.0,1.0,78478.998,1308.0,21.8,78478.998,1308.0,21.8
8,6.0,1.0,1.0,1.0,78391.338,1307.0,21.78,78391.338,1307.0,21.78
10,8.0,1.0,1.0,1.0,78415.339,1307.0,21.78,78415.339,1307.0,21.78
26,23.0,1.0,1.0,2.0,78348.328,1306.0,21.76,78348.328,1306.0,21.76
3,1.0,1.0,1.0,1.0,78280.08,1305.0,21.74,78280.08,1305.0,21.74
6,4.0,1.0,1.0,1.0,78222.432,1304.0,21.73,78222.432,1304.0,21.73
14,12.0,1.0,1.0,1.0,78176.147,1303.0,21.72,78176.147,1303.0,21.72
8,5.0,2.0,1.0,1.0,78198.237,1303.0,21.72,78198.237,1303.0,21.72
7,5.0,1.0,1.0,1.0,78036.665,1301.0,21.68,78036.665,1301.0,21.68
8,6.0,1.0,1.0,1.0,78078.031,1301.0,21.69,78078.031,1301.0,21.69
7,5.0,1.0,1.0,1.0,78007.18,1300.0,21.67,78007.18,1300.0,21.67
7,6.0,0.0,1.0,1.0,77867.457,1298.0,21.63,77867.457,1298.0,21.63
6,4.0,1.0,1.0,1.0,77682.281,1295.0,21.58,77682.281,1295.0,21.58
14,12.0,1.0,1.0,1.0,77684.443,1295.0,21.58,77684.443,1295.0,21.58
10,8.0,1.0,1.0,1.0,77636.432,1294.0,21.57,77636.432,1294.0,21.57
13,9.0,3.0,1.0,1.0,77466.258,1291.0,21.52,77466.258,1291.0,21.52
21,15.0,4.0,2.0,2.0,77330.711,1289.0,21.48,38665.3555,644.0,10.74
36,33.0,2.0,1.0,1.0,77312.181,1289.0,21.48,77312.181,1289.0,21.48
8,6.0,1.0,1.0,1.0,77280.556,1288.0,21.47,77280.556,1288.0,21.47
21,18.0,2.0,1.0,1.0,77166.214,1286.0,21.44,77166.214,1286.0,21.44
4,2.0,1.0,1.0,1.0,77173.297,1286.0,21.44,77173.297,1286.0,21.44
25,24.0,0.0,1.0,1.0,77155.347,1286.0,21.43,77155.347,1286.0,21.43
18,15.0,2.0,1.0,1.0,77133.591,1286.0,21.43,77133.591,1286.0,21.43
11,6.0,3.0,1.0,2.0,77083.59,1285.0,21.41,77083.59,1285.0,21.41
21,14.0,4.0,1.0,3.0,77060.582,1284.0,21.41,77060.582,1284.0,21.41
23,21.0,1.0,1.0,1.0,77036.933,1284.0,21.4,77036.933,1284.0,21.4
19,15.0,3.0,1.0,1.0,76907.081,1282.0,21.36,76907.081,1282.0,21.36
9,7.0,1.0,1.0,1.0,76861.005,1281.0,21.35,76861.005,1281.0,21.35
6,4.0,1.0,1.0,1.0,76827.045,1280.0,21.34,76827.045,1280.0,21.34
8,6.0,1.0,1.0,1.0,76765.337,1279.0,21.32,76765.337,1279.0,21.32
14,10.0,2.0,2.0,2.0,76763.136,1279.0,21.32,38381.568,640.0,10.66
11,9.0,1.0,1.0,1.0,76672.543,1278.0,21.3,76672.543,1278.0,21.3
34,30.0,1.0,1.0,3.0,76651.143,1278.0,21.29,76651.143,1278.0,21.29
61,49.0,11.0,1.0,1.0,76559.814,1276.0,21.27,76559.814,1276.0,21.27
12,6.0,3.0,2.0,3.0,76515.767,1275.0,21.25,38257.8835,638.0,10.63
54,52.0,1.0,1.0,1.0,76502.468,1275.0,21.25,76502.468,1275.0,21.25
26,20.0,5.0,1.0,1.0,76361.352,1273.0,21.21,76361.352,1273.0,21.21
16,13.0,2.0,1.0,1.0,76331.227,1272.0,21.2,76331.227,1272.0,21.2
34,27.0,4.0,1.0,3.0,76338.797,1272.0,21.21,76338.797,1272.0,21.21
4,2.0,1.0,1.0,1.0,76233.472,1271.0,21.18,76233.472,1271.0,21.18
7,5.0,1.0,1.0,1.0,76243.688,1271.0,21.18,76243.688,1271.0,21.18
4,2.0,1.0,1.0,1.0,76145.588,1269.0,21.15,76145.588,1269.0,21.15
6,4.0,1.0,1.0,1.0,76156.592,1269.0,21.15,76156.592,1269.0,21.15
15,12.0,2.0,1.0,1.0,76023.283,1267.0,21.12,76023.283,1267.0,21.12
62,60.0,1.0,1.0,1.0,75988.055,1266.0,21.11,75988.055,1266.0,21.11
6,5.0,0.0,1.0,1.0,75965.732,1266.0,21.1,75965.732,1266.0,21.1
9,7.0,1.0,1.0,1.0,75901.756,1265.0,21.08,75901.756,1265.0,21.08
4,2.0,1.0,1.0,1.0,75926.113,1265.0,21.09,75926.113,1265.0,21.09
5,3.0,1.0,1.0,1.0,75887.347,1265.0,21.08,75887.347,1265.0,21.08
4,2.0,1.0,1.0,1.0,75838.851,1264.0,21.07,75838.851,1264.0,21.07
4,2.0,1.0,1.0,1.0,75852.814,1264.0,21.07,75852.814,1264.0,21.07
9,7.0,1.0,1.0,1.0,75838.826,1264.0,21.07,75838.826,1264.0,21.07
100,91.0,4.0,4.0,5.0,75868.023,1264.0,21.07,18967.00575,316.0,5.27
7,5.0,1.0,1.0,1.0,75774.69,1263.0,21.05,75774.69,1263.0,21.05
24,19.0,3.0,1.0,2.0,75652.979,1261.0,21.01,75652.979,1261.0,21.01
10,8.0,1.0,1.0,1.0,75634.786,1261.0,21.01,75634.786,1261.0,21.01
8,6.0,1.0,1.0,1.0,75621.373,1260.0,21.01,75621.373,1260.0,21.01
8,5.0,1.0,1.0,2.0,75572.681,1260.0,20.99,75572.681,1260.0,20.99
20,18.0,1.0,1.0,1.0,75373.427,1256.0,20.94,75373.427,1256.0,20.94
19,13.0,4.0,1.0,2.0,75350.29,1256.0,20.93,75350.29,1256.0,20.93
5,3.0,1.0,1.0,1.0,75381.348,1256.0,20.94,75381.348,1256.0,20.94
6,4.0,1.0,1.0,1.0,75297.644,1255.0,20.92,75297.644,1255.0,20.92
16,13.0,2.0,1.0,1.0,75309.594,1255.0,20.92,75309.594,1255.0,20.92
13,10.0,2.0,1.0,1.0,75217.109,1254.0,20.89,75217.109,1254.0,20.89
6,4.0,1.0,1.0,1.0,75135.331,1252.0,20.87,75135.331,1252.0,20.87
4,3.0,0.0,1.0,1.0,75097.24,1252.0,20.86,75097.24,1252.0,20.86
65,60.0,3.0,1.0,2.0,75069.461,1251.0,20.85,75069.461,1251.0,20.85
6,4.0,1.0,1.0,1.0,74875.712,1248.0,20.8,74875.712,1248.0,20.8
5,3.0,1.0,1.0,1.0,74895.834,1248.0,20.8,74895.834,1248.0,20.8
4,2.0,1.0,1.0,1.0,74829.034,1247.0,20.79,74829.034,1247.0,20.79
16,7.0,6.0,1.0,3.0,74796.95,1247.0,20.78,74796.95,1247.0,20.78
29,24.0,2.0,2.0,3.0,74737.772,1246.0,20.76,37368.886,623.0,10.38
14,12.0,1.0,1.0,1.0,74775.468,1246.0,20.77,74775.468,1246.0,20.77
26,23.0,1.0,1.0,2.0,74729.88,1245.0,20.76,74729.88,1245.0,20.76
6,4.0,1.0,1.0,1.0,74581.898,1243.0,20.72,74581.898,1243.0,20.72
7,4.0,1.0,1.0,2.0,74525.789,1242.0,20.7,74525.789,1242.0,20.7
22,18.0,2.0,1.0,2.0,74266.999,1238.0,20.63,74266.999,1238.0,20.63
13,9.0,2.0,1.0,2.0,74226.589,1237.0,20.62,74226.589,1237.0,20.62
24,22.0,1.0,1.0,1.0,74178.627,1236.0,20.61,74178.627,1236.0,20.61
7,5.0,1.0,1.0,1.0,74070.154,1235.0,20.58,74070.154,1235.0,20.58
19,14.0,3.0,1.0,2.0,74087.554,1235.0,20.58,74087.554,1235.0,20.58
23,20.0,1.0,2.0,2.0,74003.836,1233.0,20.56,37001.918,617.0,10.28
8,6.0,1.0,1.0,1.0,73939.735,1232.0,20.54,73939.735,1232.0,20.54
5,3.0,1.0,1.0,1.0,73889.244,1231.0,20.52,73889.244,1231.0,20.52
38,28.0,4.0,6.0,6.0,73853.542,1231.0,20.51,12308.923666666667,205.0,3.42
7,5.0,1.0,1.0,1.0,73777.567,1230.0,20.49,73777.567,1230.0,20.49
40,37.0,2.0,1.0,1.0,73740.6,1229.0,20.48,73740.6,1229.0,20.48
29,27.0,1.0,1.0,1.0,73672.094,1228.0,20.46,73672.094,1228.0,20.46
21,19.0,1.0,1.0,1.0,73696.1,1228.0,20.47,73696.1,1228.0,20.47
8,5.0,1.0,1.0,2.0,73544.03,1226.0,20.43,73544.03,1226.0,20.43
12,5.0,5.0,1.0,2.0,73480.044,1225.0,20.41,73480.044,1225.0,20.41
31,23.0,4.0,1.0,4.0,73415.627,1224.0,20.39,73415.627,1224.0,20.39
9,7.0,1.0,1.0,1.0,73444.811,1224.0,20.4,73444.811,1224.0,20.4
16,14.0,1.0,1.0,1.0,73158.169,1219.0,20.32,73158.169,1219.0,20.32
6,4.0,1.0,1.0,1.0,73023.264,1217.0,20.28,73023.264,1217.0,20.28
7,3.0,2.0,2.0,2.0,72982.948,1216.0,20.27,36491.474,608.0,10.14
6,4.0,1.0,1.0,1.0,72900.734,1215.0,20.25,72900.734,1215.0,20.25
8,6.0,1.0,1.0,1.0,72886.555,1215.0,20.25,72886.555,1215.0,20.25
9,7.0,1.0,1.0,1.0,72919.28,1215.0,20.26,72919.28,1215.0,20.26
29,27.0,1.0,1.0,1.0,72862.553,1214.0,20.24,72862.553,1214.0,20.24
7,5.0,1.0,1.0,1.0,72769.172,1213.0,20.21,72769.172,1213.0,20.21
32,27.0,4.0,1.0,1.0,72802.47,1213.0,20.22,72802.47,1213.0,20.22
7,5.0,1.0,1.0,1.0,72728.438,1212.0,20.2,72728.438,1212.0,20.2
17,12.0,2.0,1.0,3.0,72636.165,1211.0,20.18,72636.165,1211.0,20.18
7,5.0,1.0,1.0,1.0,72602.991,1210.0,20.17,72602.991,1210.0,20.17
11,8.0,1.0,2.0,2.0,72535.335,1209.0,20.15,36267.6675,604.0,10.07
6,4.0,1.0,1.0,1.0,72552.817,1209.0,20.15,72552.817,1209.0,20.15
7,5.0,1.0,1.0,1.0,72403.654,1207.0,20.11,72403.654,1207.0,20.11
7,5.0,1.0,1.0,1.0,72338.719,1206.0,20.09,72338.719,1206.0,20.09
5,3.0,1.0,1.0,1.0,72378.824,1206.0,20.11,72378.824,1206.0,20.11
38,36.0,1.0,1.0,1.0,72364.79,1206.0,20.1,72364.79,1206.0,20.1
21,13.0,4.0,2.0,4.0,72352.372,1206.0,20.1,36176.186,603.0,10.05
12,10.0,1.0,1.0,1.0,72374.893,1206.0,20.1,72374.893,1206.0,20.1
4,2.0,1.0,1.0,1.0,72298.295,1205.0,20.08,72298.295,1205.0,20.08
20,18.0,1.0,1.0,1.0,72209.245,1203.0,20.06,72209.245,1203.0,20.06
7,5.0,1.0,1.0,1.0,72106.332,1202.0,20.03,72106.332,1202.0,20.03
20,14.0,3.0,1.0,3.0,71984.735,1200.0,20.0,71984.735,1200.0,20.0
5,2.0,1.0,1.0,2.0,71836.833,1197.0,19.95,71836.833,1197.0,19.95
9,7.0,1.0,1.0,1.0,71691.872,1195.0,19.91,71691.872,1195.0,19.91
39,34.0,4.0,1.0,1.0,71680.929,1195.0,19.91,71680.929,1195.0,19.91
33,24.0,6.0,1.0,3.0,71520.054,1192.0,19.87,71520.054,1192.0,19.87
4,2.0,1.0,1.0,1.0,71408.792,1190.0,19.84,71408.792,1190.0,19.84
7,5.0,1.0,1.0,1.0,71156.589,1186.0,19.77,71156.589,1186.0,19.77
34,30.0,2.0,1.0,2.0,71172.728,1186.0,19.77,71172.728,1186.0,19.77
13,4.0,8.0,1.0,1.0,70846.305,1181.0,19.68,70846.305,1181.0,19.68
10,9.0,0.0,1.0,1.0,70850.841,1181.0,19.68,70850.841,1181.0,19.68
11,9.0,1.0,1.0,1.0,70652.0,1178.0,19.63,70652.0,1178.0,19.63
16,14.0,1.0,1.0,1.0,70439.477,1174.0,19.57,70439.477,1174.0,19.57
29,23.0,2.0,1.0,4.0,70298.976,1172.0,19.53,70298.976,1172.0,19.53
29,25.0,2.0,1.0,2.0,70291.348,1172.0,19.53,70291.348,1172.0,19.53
12,5.0,3.0,3.0,4.0,70270.222,1171.0,19.52,23423.407333333333,390.0,6.51
24,10.0,11.0,2.0,3.0,70201.518,1170.0,19.5,35100.759,585.0,9.75
17,13.0,2.0,1.0,2.0,70190.311,1170.0,19.5,70190.311,1170.0,19.5
17,15.0,1.0,1.0,1.0,70101.187,1168.0,19.47,70101.187,1168.0,19.47
5,3.0,1.0,1.0,1.0,69945.688,1166.0,19.43,69945.688,1166.0,19.43
88,74.0,13.0,1.0,1.0,69980.802,1166.0,19.44,69980.802,1166.0,19.44
9,7.0,1.0,1.0,1.0,69946.683,1166.0,19.43,69946.683,1166.0,19.43
5,3.0,1.0,1.0,1.0,69918.0,1165.0,19.42,69918.0,1165.0,19.42
6,4.0,1.0,1.0,1.0,69889.176,1165.0,19.41,69889.176,1165.0,19.41
861,852.0,7.0,2.0,2.0,69782.333,1163.0,19.38,34891.1665,582.0,9.69
26,22.0,2.0,1.0,2.0,69658.757,1161.0,19.35,69658.757,1161.0,19.35
12,8.0,2.0,1.0,2.0,69611.717,1160.0,19.34,69611.717,1160.0,19.34
118,112.0,3.0,1.0,3.0,69574.154,1160.0,19.33,69574.154,1160.0,19.33
10,8.0,1.0,1.0,1.0,69562.796,1159.0,19.32,69562.796,1159.0,19.32
10,6.0,2.0,2.0,2.0,69556.955,1159.0,19.32,34778.4775,580.0,9.66
3,1.0,1.0,1.0,1.0,69469.402,1158.0,19.3,69469.402,1158.0,19.3
12,11.0,0.0,1.0,1.0,69426.645,1157.0,19.29,69426.645,1157.0,19.29
26,22.0,2.0,1.0,2.0,69405.593,1157.0,19.28,69405.593,1157.0,19.28
18,10.0,4.0,1.0,4.0,69394.733,1157.0,19.28,69394.733,1157.0,19.28
7,5.0,1.0,1.0,1.0,69378.06,1156.0,19.27,69378.06,1156.0,19.27
122,54.0,65.0,2.0,3.0,69158.593,1153.0,19.21,34579.2965,576.0,9.61
14,12.0,1.0,1.0,1.0,69202.78,1153.0,19.22,69202.78,1153.0,19.22
6,5.0,0.0,1.0,1.0,69097.986,1152.0,19.19,69097.986,1152.0,19.19
6,4.0,1.0,1.0,1.0,69019.125,1150.0,19.17,69019.125,1150.0,19.17
8,6.0,1.0,1.0,1.0,68959.43,1149.0,19.16,68959.43,1149.0,19.16
56,38.0,9.0,9.0,9.0,68886.032,1148.0,19.14,7654.003555555556,128.0,2.13
5,3.0,1.0,1.0,1.0,68586.794,1143.0,19.05,68586.794,1143.0,19.05
31,22.0,5.0,1.0,4.0,68568.84,1143.0,19.05,68568.84,1143.0,19.05
20,17.0,2.0,1.0,1.0,68528.724,1142.0,19.04,68528.724,1142.0,19.04
26,24.0,1.0,1.0,1.0,68549.584,1142.0,19.04,68549.584,1142.0,19.04
19,17.0,1.0,1.0,1.0,68430.636,1141.0,19.01,68430.636,1141.0,19.01
6,4.0,1.0,1.0,1.0,68421.59,1140.0,19.01,68421.59,1140.0,19.01
6,3.0,2.0,1.0,1.0,68301.208,1138.0,18.97,68301.208,1138.0,18.97
12,10.0,1.0,1.0,1.0,68228.575,1137.0,18.95,68228.575,1137.0,18.95
5,3.0,1.0,1.0,1.0,68155.954,1136.0,18.93,68155.954,1136.0,18.93
18,16.0,1.0,1.0,1.0,68080.446,1135.0,18.91,68080.446,1135.0,18.91
15,14.0,0.0,1.0,1.0,67914.467,1132.0,18.87,67914.467,1132.0,18.87
8,6.0,1.0,1.0,1.0,67910.706,1132.0,18.86,67910.706,1132.0,18.86
149,125.0,23.0,1.0,1.0,67873.246,1131.0,18.85,67873.246,1131.0,18.85
34,19.0,9.0,2.0,6.0,67761.452,1129.0,18.82,33880.726,565.0,9.41
14,10.0,2.0,2.0,2.0,67646.975,1127.0,18.79,33823.4875,564.0,9.4
13,11.0,1.0,1.0,1.0,67487.01,1125.0,18.75,67487.01,1125.0,18.75
15,11.0,2.0,2.0,2.0,67480.93,1125.0,18.74,33740.465,562.0,9.37
5,3.0,1.0,1.0,1.0,67372.496,1123.0,18.71,67372.496,1123.0,18.71
181,150.0,27.0,1.0,4.0,67371.513,1123.0,18.71,67371.513,1123.0,18.71
9,5.0,1.0,3.0,3.0,67283.033,1121.0,18.69,22427.677666666666,374.0,6.23
72,66.0,4.0,1.0,2.0,67179.15,1120.0,18.66,67179.15,1120.0,18.66
4,2.0,1.0,1.0,1.0,66990.271,1117.0,18.61,66990.271,1117.0,18.61
9,7.0,1.0,1.0,1.0,66934.176,1116.0,18.59,66934.176,1116.0,18.59
6,4.0,1.0,1.0,1.0,66959.96,1116.0,18.6,66959.96,1116.0,18.6
6,4.0,1.0,1.0,1.0,66885.98,1115.0,18.58,66885.98,1115.0,18.58
7,5.0,1.0,1.0,1.0,66882.92,1115.0,18.58,66882.92,1115.0,18.58
140,130.0,5.0,3.0,5.0,66818.138,1114.0,18.56,22272.71266666667,371.0,6.19
11,9.0,1.0,1.0,1.0,66707.746,1112.0,18.53,66707.746,1112.0,18.53
10,8.0,1.0,1.0,1.0,66745.324,1112.0,18.54,66745.324,1112.0,18.54
12,10.0,1.0,1.0,1.0,66685.772,1111.0,18.52,66685.772,1111.0,18.52
14,12.0,1.0,1.0,1.0,66685.989,1111.0,18.52,66685.989,1111.0,18.52
11,9.0,1.0,1.0,1.0,66651.442,1111.0,18.51,66651.442,1111.0,18.51
6,4.0,1.0,1.0,1.0,66517.668,1109.0,18.48,66517.668,1109.0,18.48
16,14.0,1.0,1.0,1.0,66477.463,1108.0,18.47,66477.463,1108.0,18.47
11,9.0,1.0,1.0,1.0,66436.078,1107.0,18.45,66436.078,1107.0,18.45
20,17.0,2.0,1.0,1.0,66012.9,1100.0,18.34,66012.9,1100.0,18.34
59,46.0,11.0,1.0,2.0,65978.131,1100.0,18.33,65978.131,1100.0,18.33
19,15.0,2.0,2.0,2.0,65923.92,1099.0,18.31,32961.96,549.0,9.16
3,1.0,1.0,1.0,1.0,65949.445,1099.0,18.32,65949.445,1099.0,18.32
49,33.0,6.0,2.0,10.0,65888.185,1098.0,18.3,32944.0925,549.0,9.15
46,40.0,3.0,1.0,3.0,65748.546,1096.0,18.26,65748.546,1096.0,18.26
36,27.0,6.0,2.0,3.0,65733.311,1096.0,18.26,32866.6555,548.0,9.13
14,12.0,1.0,1.0,1.0,65778.419,1096.0,18.27,65778.419,1096.0,18.27
40,34.0,4.0,1.0,2.0,65681.905,1095.0,18.24,65681.905,1095.0,18.24
5,3.0,1.0,1.0,1.0,65584.44,1093.0,18.22,65584.44,1093.0,18.22
12,10.0,1.0,1.0,1.0,65467.887,1091.0,18.19,65467.887,1091.0,18.19
11,9.0,1.0,1.0,1.0,65287.666,1088.0,18.14,65287.666,1088.0,18.14
17,12.0,3.0,2.0,2.0,65208.127,1087.0,18.11,32604.0635,543.0,9.06
32,26.0,3.0,2.0,3.0,64777.075,1080.0,17.99,32388.5375,540.0,9.0
10,8.0,1.0,1.0,1.0,64755.256,1079.0,17.99,64755.256,1079.0,17.99
38,28.0,8.0,2.0,2.0,64678.182,1078.0,17.97,32339.091,539.0,8.98
25,23.0,1.0,1.0,1.0,64687.363,1078.0,17.97,64687.363,1078.0,17.97
9,5.0,2.0,1.0,2.0,64612.548,1077.0,17.95,64612.548,1077.0,17.95
6,4.0,1.0,1.0,1.0,64453.874,1074.0,17.9,64453.874,1074.0,17.9
34,26.0,6.0,2.0,2.0,64412.741,1074.0,17.89,32206.3705,537.0,8.95
10,7.0,2.0,1.0,1.0,64385.091,1073.0,17.88,64385.091,1073.0,17.88
27,21.0,4.0,1.0,2.0,64305.037,1072.0,17.86,64305.037,1072.0,17.86
6,4.0,1.0,1.0,1.0,64292.698,1072.0,17.86,64292.698,1072.0,17.86
5,3.0,1.0,1.0,1.0,64254.904,1071.0,17.85,64254.904,1071.0,17.85
5,3.0,1.0,1.0,1.0,64244.215,1071.0,17.85,64244.215,1071.0,17.85
25,23.0,1.0,1.0,1.0,64183.881,1070.0,17.83,64183.881,1070.0,17.83
29,25.0,2.0,1.0,2.0,63963.345,1066.0,17.77,63963.345,1066.0,17.77
5,3.0,1.0,1.0,1.0,63853.726,1064.0,17.74,63853.726,1064.0,17.74
13,11.0,1.0,1.0,1.0,63845.539,1064.0,17.73,63845.539,1064.0,17.73
16,14.0,1.0,1.0,1.0,63760.166,1063.0,17.71,63760.166,1063.0,17.71
74,70.0,3.0,1.0,1.0,63764.872,1063.0,17.71,63764.872,1063.0,17.71
