timestamp,visitorid,event,itemid,transactionid,date,year,month,day,dayofweek,hour
1436572467480,957913,view,146441,,2015-07-11 01:54:27.480,2015,7,11,5,1
1438996059825,596029,view,202700,,2015-08-08 03:07:39.825,2015,8,8,5,3
1441925575092,1040985,view,208691,,2015-09-11 00:52:55.092,2015,9,11,4,0
1433298323093,260584,view,306551,,2015-06-03 04:25:23.093,2015,6,3,2,4
1437491532940,131543,view,11443,,2015-07-21 17:12:12.940,2015,7,21,1,17
1436387605348,659384,view,133505,,2015-07-08 22:33:25.348,2015,7,8,2,22
1440625497276,1115975,view,22791,,2015-08-26 23:44:57.276,2015,8,26,2,23
1436629480850,519839,view,50284,,2015-07-11 17:44:40.850,2015,7,11,5,17
1437399260532,35978,view,150117,,2015-07-20 15:34:20.532,2015,7,20,0,15
1430679551361,1224313,view,68470,,2015-05-03 20:59:11.361,2015,5,3,6,20
1439335060515,152963,view,141755,,2015-08-12 01:17:40.515,2015,8,12,2,1
1440357683245,123695,view,419724,,2015-08-23 21:21:23.245,2015,8,23,6,21
1435772580479,1013539,view,49257,,2015-07-01 19:43:00.479,2015,7,1,2,19
1438968021569,1041197,view,181780,,2015-08-07 19:20:21.569,2015,8,7,4,19
1438707036775,1323222,view,228285,,2015-08-04 18:50:36.775,2015,8,4,1,18
1432863937557,551250,view,347521,,2015-05-29 03:45:37.557,2015,5,29,4,3
1431800334590,572936,view,303615,,2015-05-16 20:18:54.590,2015,5,16,5,20
1440793851824,486411,view,139312,,2015-08-28 22:30:51.824,2015,8,28,4,22
1433695754417,1151361,view,439194,,2015-06-07 18:49:14.417,2015,6,7,6,18
1435362917050,442505,view,313782,,2015-06-27 01:55:17.050,2015,6,27,5,1
1441252530458,894453,view,150183,,2015-09-03 05:55:30.458,2015,9,3,3,5
1435499177341,446399,view,284734,,2015-06-28 15:46:17.341,2015,6,28,6,15
1434400239162,39747,view,92750,,2015-06-15 22:30:39.162,2015,6,15,0,22
1441162446888,852797,view,378567,,2015-09-02 04:54:06.888,2015,9,2,2,4
1440530480035,1301547,view,298807,,2015-08-25 21:21:20.035,2015,8,25,1,21
1440516544757,1014497,view,91755,,2015-08-25 17:29:04.757,2015,8,25,1,17
1436847673450,1237582,view,69533,,2015-07-14 06:21:13.450,2015,7,14,1,6
1439008147975,1315770,view,41794,,2015-08-08 06:29:07.975,2015,8,8,5,6
1435866711594,1257709,view,280895,,2015-07-02 21:51:51.594,2015,7,2,3,21
1439491938064,771361,view,269766,,2015-08-13 20:52:18.064,2015,8,13,3,20
1435397484578,448742,view,219437,,2015-06-27 11:31:24.578,2015,6,27,5,11
1433993092615,129394,view,181106,,2015-06-11 05:24:52.615,2015,6,11,3,5
1437443140437,117629,view,362896,,2015-07-21 03:45:40.437,2015,7,21,1,3
1439144766763,1294181,view,225585,,2015-08-09 20:26:06.763,2015,8,9,6,20
1438735316189,825938,view,58888,,2015-08-05 02:41:56.189,2015,8,5,2,2
1439527179305,8341,view,98001,,2015-08-14 06:39:39.305,2015,8,14,4,6
1435018584995,511870,view,425067,,2015-06-23 02:16:24.995,2015,6,23,1,2
1434756217287,922967,addtocart,275559,,2015-06-20 01:23:37.287,2015,6,20,5,1
1436912968636,1279841,view,112492,,2015-07-15 00:29:28.636,2015,7,15,2,0
1439705917143,782180,view,387028,,2015-08-16 08:18:37.143,2015,8,16,6,8
1433989849761,55386,view,36764,,2015-06-11 04:30:49.761,2015,6,11,3,4
1435780213604,1185811,view,81310,,2015-07-01 21:50:13.604,2015,7,1,2,21
1431460737070,782882,view,42955,,2015-05-12 21:58:57.070,2015,5,12,1,21
1437941204294,689364,view,117947,,2015-07-26 22:06:44.294,2015,7,26,6,22
1431923543055,222456,view,192707,,2015-05-18 06:32:23.055,2015,5,18,0,6
1435790535303,609115,view,299222,,2015-07-02 00:42:15.303,2015,7,2,3,0
1436766423781,342681,view,96007,,2015-07-13 07:47:03.781,2015,7,13,0,7
1436915143679,1000428,view,364603,,2015-07-15 01:05:43.679,2015,7,15,2,1
1439141539265,519255,view,375725,,2015-08-09 19:32:19.265,2015,8,9,6,19
1436989412999,30039,view,976,,2015-07-15 21:43:32.999,2015,7,15,2,21
1432417301603,692189,view,341028,,2015-05-23 23:41:41.603,2015,5,23,5,23
1437243630669,1353337,view,83450,,2015-07-18 20:20:30.669,2015,7,18,5,20
1432317875552,247122,view,438410,,2015-05-22 20:04:35.552,2015,5,22,4,20
1440393181615,591557,view,185366,,2015-08-24 07:13:01.615,2015,8,24,0,7
1431352996091,1149184,view,20049,,2015-05-11 16:03:16.091,2015,5,11,0,16
1442299495140,969125,view,298252,,2015-09-15 08:44:55.140,2015,9,15,1,8
1431533132367,25947,view,418794,,2015-05-13 18:05:32.367,2015,5,13,2,18
1431402286415,1360930,view,115850,,2015-05-12 05:44:46.415,2015,5,12,1,5
1434675027287,1294409,view,227252,,2015-06-19 02:50:27.287,2015,6,19,4,2
1435191193251,501259,view,206268,,2015-06-25 02:13:13.251,2015,6,25,3,2
1433521572151,126994,view,144538,,2015-06-05 18:26:12.151,2015,6,5,4,18
1441660382056,537089,view,275660,,2015-09-07 23:13:02.056,2015,9,7,0,23
1435707271219,1397821,view,374112,,2015-07-01 01:34:31.219,2015,7,1,2,1
1442045478282,1067045,view,233834,,2015-09-12 10:11:18.282,2015,9,12,5,10
1434074672934,48810,view,397007,,2015-06-12 04:04:32.934,2015,6,12,4,4
1441748645129,470692,view,129576,,2015-09-08 23:44:05.129,2015,9,8,1,23
1432911254750,542945,view,378335,,2015-05-29 16:54:14.750,2015,5,29,4,16
1437002886407,591869,view,113535,,2015-07-16 01:28:06.407,2015,7,16,3,1
1436585749572,713412,view,374472,,2015-07-11 05:35:49.572,2015,7,11,5,5
1438288314795,452250,view,318610,,2015-07-30 22:31:54.795,2015,7,30,3,22
1442082820093,841701,view,449571,,2015-09-12 20:33:40.093,2015,9,12,5,20
1441829784809,724618,view,409804,,2015-09-09 22:16:24.809,2015,9,9,2,22
1440700459514,882869,view,58778,,2015-08-27 20:34:19.514,2015,8,27,3,20
1439308652587,212922,view,237021,,2015-08-11 17:57:32.587,2015,8,11,1,17
1440888505116,991270,view,156624,,2015-08-30 00:48:25.116,2015,8,30,6,0
1438136009057,1007867,view,44208,,2015-07-29 04:13:29.057,2015,7,29,2,4
1431487848344,787718,view,399359,,2015-05-13 05:30:48.344,2015,5,13,2,5
1432707471777,154689,view,216687,,2015-05-27 08:17:51.777,2015,5,27,2,8
1441857222987,668291,view,434782,,2015-09-10 05:53:42.987,2015,9,10,3,5
1440252095800,672586,view,67013,,2015-08-22 16:01:35.800,2015,8,22,5,16
1433814840568,484524,view,355707,,2015-06-09 03:54:00.568,2015,6,9,1,3
1436478483124,96953,view,125658,,2015-07-09 23:48:03.124,2015,7,9,3,23
1440597566448,1185312,view,4801,,2015-08-26 15:59:26.448,2015,8,26,2,15
1431900205129,1004949,view,76315,,2015-05-18 00:03:25.129,2015,5,18,0,0
1431402917418,556269,view,315404,,2015-05-12 05:55:17.418,2015,5,12,1,5
1439270034415,233967,view,176648,,2015-08-11 07:13:54.415,2015,8,11,1,7
1441404686148,1052332,view,257371,,2015-09-05 00:11:26.148,2015,9,5,5,0
1431290633815,1138844,view,394678,,2015-05-10 22:43:53.815,2015,5,10,6,22
1435173700769,1192293,view,419386,,2015-06-24 21:21:40.769,2015,6,24,2,21
1442074625401,1362285,view,346311,,2015-09-12 18:17:05.401,2015,9,12,5,18
1432695486409,1326555,view,29925,,2015-05-27 04:58:06.409,2015,5,27,2,4
1442458346163,721828,view,369919,,2015-09-17 04:52:26.163,2015,9,17,3,4
1434071851760,1227761,view,71660,,2015-06-12 03:17:31.760,2015,6,12,4,3
1431124156483,682581,view,198439,,2015-05-09 00:29:16.483,2015,5,9,5,0
1434556784866,1234762,view,400946,,2015-06-17 17:59:44.866,2015,6,17,2,17
1441052868289,1056921,view,253615,,2015-08-31 22:27:48.289,2015,8,31,0,22
1436143276766,1399744,view,272004,,2015-07-06 02:41:16.766,2015,7,6,0,2
1435448344163,868580,view,119810,,2015-06-28 01:39:04.163,2015,6,28,6,1
1441365335662,1208507,view,457289,,2015-09-04 13:15:35.662,2015,9,4,4,13
1441760352359,788129,view,338262,,2015-09-09 02:59:12.359,2015,9,9,2,2
1432741256860,85734,view,143643,,2015-05-27 17:40:56.860,2015,5,27,2,17
1430716565879,1191013,view,198996,,2015-05-04 07:16:05.879,2015,5,4,0,7
1438455124897,994111,view,179334,,2015-08-01 20:52:04.897,2015,8,1,5,20
1431273433593,1029948,view,369924,,2015-05-10 17:57:13.593,2015,5,10,6,17
1433781865500,1008085,view,174487,,2015-06-08 18:44:25.500,2015,6,8,0,18
1440357616078,1355293,view,168152,,2015-08-23 21:20:16.078,2015,8,23,6,21
1438469201514,531951,addtocart,125263,,2015-08-02 00:46:41.514,2015,8,2,6,0
1436920154769,86432,view,460065,,2015-07-15 02:29:14.769,2015,7,15,2,2
1433873691469,644939,view,53480,,2015-06-09 20:14:51.469,2015,6,9,1,20
1432588628585,825792,view,341526,,2015-05-25 23:17:08.585,2015,5,25,0,23
1438105298855,1032737,view,366493,,2015-07-28 19:41:38.855,2015,7,28,1,19
1441241161187,638482,view,232462,,2015-09-03 02:46:01.187,2015,9,3,3,2
1437598502637,1067893,view,415831,,2015-07-22 22:55:02.637,2015,7,22,2,22
1432876959782,1279180,view,423453,,2015-05-29 07:22:39.782,2015,5,29,4,7
1441342617377,977731,view,383715,,2015-09-04 06:56:57.377,2015,9,4,4,6
1433205495013,911284,view,45707,,2015-06-02 02:38:15.013,2015,6,2,1,2
1435165126429,836635,view,379796,,2015-06-24 18:58:46.429,2015,6,24,2,18
1441077194097,1183795,view,334884,,2015-09-01 05:13:14.097,2015,9,1,1,5
1439245140275,72394,view,130644,,2015-08-11 00:19:00.275,2015,8,11,1,0
1438737889529,598378,view,366229,,2015-08-05 03:24:49.529,2015,8,5,2,3
1440885074843,174702,view,190515,,2015-08-29 23:51:14.843,2015,8,29,5,23
1431409577750,39823,addtocart,441907,,2015-05-12 07:46:17.750,2015,5,12,1,7
1433889177998,1138231,view,228023,,2015-06-10 00:32:57.998,2015,6,10,2,0
1440395585168,744706,view,410422,,2015-08-24 07:53:05.168,2015,8,24,0,7
1432406088287,935542,view,406315,,2015-05-23 20:34:48.287,2015,5,23,5,20
1438478242411,197060,view,182514,,2015-08-02 03:17:22.411,2015,8,2,6,3
1442349600131,1038682,view,77173,,2015-09-15 22:40:00.131,2015,9,15,1,22
1438801767597,861299,view,51792,,2015-08-05 21:09:27.597,2015,8,5,2,21
1435207036216,647213,view,418310,,2015-06-25 06:37:16.216,2015,6,25,3,6
1434513271426,589927,view,364582,,2015-06-17 05:54:31.426,2015,6,17,2,5
1435267854334,1079996,view,292098,,2015-06-25 23:30:54.334,2015,6,25,3,23
1432753663878,1143383,transaction,34627,8694.0,2015-05-27 21:07:43.878,2015,5,27,2,21
1436221734995,479549,view,3611,,2015-07-07 00:28:54.995,2015,7,7,1,0
1432430146744,1034048,view,29118,,2015-05-24 03:15:46.744,2015,5,24,6,3
1437369108265,483484,view,146059,,2015-07-20 07:11:48.265,2015,7,20,0,7
1433472622168,962278,view,119281,,2015-06-05 04:50:22.168,2015,6,5,4,4
1436051224402,413790,view,182413,,2015-07-05 01:07:04.402,2015,7,5,6,1
1441661711321,1061713,view,327157,,2015-09-07 23:35:11.321,2015,9,7,0,23
1435020634270,803719,view,285680,,2015-06-23 02:50:34.270,2015,6,23,1,2
1436564154135,1331100,view,301905,,2015-07-10 23:35:54.135,2015,7,10,4,23
1433211503720,841595,view,337897,,2015-06-02 04:18:23.720,2015,6,2,1,4
1441348011379,724477,view,401151,,2015-09-04 08:26:51.379,2015,9,4,4,8
1431984061561,102548,view,68231,,2015-05-18 23:21:01.561,2015,5,18,0,23
1435682206372,527307,view,392453,,2015-06-30 18:36:46.372,2015,6,30,1,18
1436317104390,1400428,view,459174,,2015-07-08 02:58:24.390,2015,7,8,2,2
1432931493260,977656,view,326349,,2015-05-29 22:31:33.260,2015,5,29,4,22
1435988351044,22187,view,462847,,2015-07-04 07:39:11.044,2015,7,4,5,7
1437375375101,514948,view,126186,,2015-07-20 08:56:15.101,2015,7,20,0,8
1433196786400,216481,view,228896,,2015-06-02 00:13:06.400,2015,6,2,1,0
1433899019844,900915,view,21947,,2015-06-10 03:16:59.844,2015,6,10,2,3
1441659153053,1227379,view,117797,,2015-09-07 22:52:33.053,2015,9,7,0,22
1432004762433,1384629,view,126126,,2015-05-19 05:06:02.433,2015,5,19,1,5
1440005930544,6310,view,198833,,2015-08-19 19:38:50.544,2015,8,19,2,19
1438552729616,478026,view,358051,,2015-08-02 23:58:49.616,2015,8,2,6,23
1435839624037,414968,view,260773,,2015-07-02 14:20:24.037,2015,7,2,3,14
1437947126551,599455,view,72409,,2015-07-26 23:45:26.551,2015,7,26,6,23
1436492437338,1065185,view,56660,,2015-07-10 03:40:37.338,2015,7,10,4,3
1442169258292,1314518,view,83825,,2015-09-13 20:34:18.292,2015,9,13,6,20
1431382187391,1119007,view,353197,,2015-05-12 00:09:47.391,2015,5,12,1,0
1441339128341,102476,view,432793,,2015-09-04 05:58:48.341,2015,9,4,4,5
1434895799747,161736,view,138266,,2015-06-21 16:09:59.747,2015,6,21,6,16
1442363951218,748562,transaction,151387,437.0,2015-09-16 02:39:11.218,2015,9,16,2,2
1439338720009,559867,view,150268,,2015-08-12 02:18:40.009,2015,8,12,2,2
1438958680635,128835,view,420922,,2015-08-07 16:44:40.635,2015,8,7,4,16
1438291941609,229388,view,26902,,2015-07-30 23:32:21.609,2015,7,30,3,23
1441751887655,650279,view,252593,,2015-09-09 00:38:07.655,2015,9,9,2,0
1439826402756,782722,view,123964,,2015-08-17 17:46:42.756,2015,8,17,0,17
1437449128347,1118656,view,383849,,2015-07-21 05:25:28.347,2015,7,21,1,5
1431763809858,443044,view,84160,,2015-05-16 10:10:09.858,2015,5,16,5,10
1435774795399,341052,view,306286,,2015-07-01 20:19:55.399,2015,7,1,2,20
1431049319429,1219622,view,216305,,2015-05-08 03:41:59.429,2015,5,8,4,3
1440009446364,11134,view,223903,,2015-08-19 20:37:26.364,2015,8,19,2,20
1439234772799,977451,view,104423,,2015-08-10 21:26:12.799,2015,8,10,0,21
1440482235455,183920,view,82389,,2015-08-25 07:57:15.455,2015,8,25,1,7
1434911416898,594964,view,91968,,2015-06-21 20:30:16.898,2015,6,21,6,20
1432510139010,798744,view,264604,,2015-05-25 01:28:59.010,2015,5,25,0,1
1434049898618,1163152,view,252320,,2015-06-11 21:11:38.618,2015,6,11,3,21
1433648349179,127932,view,38862,,2015-06-07 05:39:09.179,2015,6,7,6,5
1441654104239,213456,view,75559,,2015-09-07 21:28:24.239,2015,9,7,0,21
1442015184554,91388,view,45315,,2015-09-12 01:46:24.554,2015,9,12,5,1
1439696259007,87679,view,355908,,2015-08-16 05:37:39.007,2015,8,16,6,5
1438734889713,122527,view,93417,,2015-08-05 02:34:49.713,2015,8,5,2,2
1438161264480,1202736,view,349149,,2015-07-29 11:14:24.480,2015,7,29,2,11
1430765688584,868541,addtocart,268955,,2015-05-04 20:54:48.584,2015,5,4,0,20
1431158555610,40557,view,40148,,2015-05-09 10:02:35.610,2015,5,9,5,10
1435441387130,680207,view,388436,,2015-06-27 23:43:07.130,2015,6,27,5,23
1438367012118,452056,view,422574,,2015-07-31 20:23:32.118,2015,7,31,4,20
1433175807488,300863,view,163709,,2015-06-01 18:23:27.488,2015,6,1,0,18
1430763163915,1118026,view,460574,,2015-05-04 20:12:43.915,2015,5,4,0,20
1432330698187,527307,view,127758,,2015-05-22 23:38:18.187,2015,5,22,4,23
1440034073997,1358227,view,313666,,2015-08-20 03:27:53.997,2015,8,20,3,3
1431410771929,258184,view,435844,,2015-05-12 08:06:11.929,2015,5,12,1,8
1432450828392,642518,view,456299,,2015-05-24 09:00:28.392,2015,5,24,6,9
1441648703433,812427,view,307127,,2015-09-07 19:58:23.433,2015,9,7,0,19
1438279229562,792638,view,165823,,2015-07-30 20:00:29.562,2015,7,30,3,20
1432160550283,383445,view,242910,,2015-05-21 00:22:30.283,2015,5,21,3,0
1439687802310,1179907,view,227591,,2015-08-16 03:16:42.310,2015,8,16,6,3
1435708964212,969837,view,55731,,2015-07-01 02:02:44.212,2015,7,1,2,2
1441511815313,1023838,view,222166,,2015-09-06 05:56:55.313,2015,9,6,6,5
1434393189029,424023,view,27027,,2015-06-15 20:33:09.029,2015,6,15,0,20
1435926858178,772007,view,423701,,2015-07-03 14:34:18.178,2015,7,3,4,14
1440623219527,1256554,view,373128,,2015-08-26 23:06:59.527,2015,8,26,2,23
1440021017514,193607,view,252239,,2015-08-19 23:50:17.514,2015,8,19,2,23
1431010642184,382747,view,25514,,2015-05-07 16:57:22.184,2015,5,7,3,16
1431653962136,809822,view,34784,,2015-05-15 03:39:22.136,2015,5,15,4,3
1432517698995,661447,view,432994,,2015-05-25 03:34:58.995,2015,5,25,0,3
1430716849010,1393250,view,216506,,2015-05-04 07:20:49.010,2015,5,4,0,7
1435345082753,993848,view,43267,,2015-06-26 20:58:02.753,2015,6,26,4,20
1433793090178,607475,view,18653,,2015-06-08 21:51:30.178,2015,6,8,0,21
1437629716215,155835,view,260071,,2015-07-23 07:35:16.215,2015,7,23,3,7
1436461774606,705542,view,82451,,2015-07-09 19:09:34.606,2015,7,9,3,19
1438136703156,1300499,addtocart,345086,,2015-07-29 04:25:03.156,2015,7,29,2,4
1438229074000,477312,view,82859,,2015-07-30 06:04:34.000,2015,7,30,3,6
1430755432088,662331,view,221124,,2015-05-04 18:03:52.088,2015,5,4,0,18
1434777426884,700919,view,416017,,2015-06-20 07:17:06.884,2015,6,20,5,7
1433377705035,540119,view,233159,,2015-06-04 02:28:25.035,2015,6,4,3,2
1435601363968,849241,view,449912,,2015-06-29 20:09:23.968,2015,6,29,0,20
1440355096537,466104,view,258589,,2015-08-23 20:38:16.537,2015,8,23,6,20
1438893697038,1104428,view,176015,,2015-08-06 22:41:37.038,2015,8,6,3,22
1438099108500,854926,view,259593,,2015-07-28 17:58:28.500,2015,7,28,1,17
1437799615323,35968,view,63721,,2015-07-25 06:46:55.323,2015,7,25,5,6
1431751386181,663051,view,57389,,2015-05-16 06:43:06.181,2015,5,16,5,6
1433109603580,929188,view,274798,,2015-06-01 00:00:03.580,2015,6,1,0,0
1435927609434,623428,view,247909,,2015-07-03 14:46:49.434,2015,7,3,4,14
1431798658187,602622,view,461590,,2015-05-16 19:50:58.187,2015,5,16,5,19
1441762520136,330180,view,219512,,2015-09-09 03:35:20.136,2015,9,9,2,3
1435582750866,703762,view,39854,,2015-06-29 14:59:10.866,2015,6,29,0,14
1442011478227,541632,view,439053,,2015-09-12 00:44:38.227,2015,9,12,5,0
1438199583728,1029340,view,96883,,2015-07-29 21:53:03.728,2015,7,29,2,21
1433623789042,683045,view,461188,,2015-06-06 22:49:49.042,2015,6,6,5,22
1433290609488,926203,view,398825,,2015-06-03 02:16:49.488,2015,6,3,2,2
1440521941245,303007,view,396184,,2015-08-25 18:59:01.245,2015,8,25,1,18
1437103859816,185116,view,278927,,2015-07-17 05:30:59.816,2015,7,17,4,5
1441672389011,971454,view,443938,,2015-09-08 02:33:09.011,2015,9,8,1,2
1435598418951,684514,addtocart,231655,,2015-06-29 19:20:18.951,2015,6,29,0,19
1435091044525,1278680,view,451298,,2015-06-23 22:24:04.525,2015,6,23,1,22
1435448448165,371606,view,290003,,2015-06-28 01:40:48.165,2015,6,28,6,1
1437449438689,92711,view,393083,,2015-07-21 05:30:38.689,2015,7,21,1,5
1433272232029,1069346,view,227768,,2015-06-02 21:10:32.029,2015,6,2,1,21
1440358047402,240384,view,214057,,2015-08-23 21:27:27.402,2015,8,23,6,21
1431389400910,766790,view,211252,,2015-05-12 02:10:00.910,2015,5,12,1,2
1431956945672,905787,view,29100,,2015-05-18 15:49:05.672,2015,5,18,0,15
1434473299578,614086,view,251038,,2015-06-16 18:48:19.578,2015,6,16,1,18
1438686771990,1069267,view,106786,,2015-08-04 13:12:51.990,2015,8,4,1,13
1434768285243,1083925,view,359981,,2015-06-20 04:44:45.243,2015,6,20,5,4
1439910719602,1312938,view,277264,,2015-08-18 17:11:59.602,2015,8,18,1,17
1439069390613,359982,view,290566,,2015-08-08 23:29:50.613,2015,8,8,5,23
1437756391507,336167,view,3799,,2015-07-24 18:46:31.507,2015,7,24,4,18
1435777902824,1315499,view,133814,,2015-07-01 21:11:42.824,2015,7,1,2,21
1431547881505,298279,view,459776,,2015-05-13 22:11:21.505,2015,5,13,2,22
1434122617651,800654,view,107155,,2015-06-12 17:23:37.651,2015,6,12,4,17
1438792306237,1310976,view,88831,,2015-08-05 18:31:46.237,2015,8,5,2,18
1439768292249,798002,view,116202,,2015-08-17 01:38:12.249,2015,8,17,0,1
1439867965909,181094,view,455006,,2015-08-18 05:19:25.909,2015,8,18,1,5
1441815102869,1344312,view,109888,,2015-09-09 18:11:42.869,2015,9,9,2,18
1440223650257,923192,view,260199,,2015-08-22 08:07:30.257,2015,8,22,5,8
1436276666917,1103713,view,143082,,2015-07-07 15:44:26.917,2015,7,7,1,15
1439817904225,73076,view,185933,,2015-08-17 15:25:04.225,2015,8,17,0,15
1434752783584,270762,view,98852,,2015-06-20 00:26:23.584,2015,6,20,5,0
1439402718435,264361,transaction,274225,9932.0,2015-08-12 20:05:18.435,2015,8,12,2,20
1435564220200,1262244,view,309367,,2015-06-29 09:50:20.200,2015,6,29,0,9
1437797292596,466805,transaction,256270,14129.0,2015-07-25 06:08:12.596,2015,7,25,5,6
1433262447735,12381,view,56186,,2015-06-02 18:27:27.735,2015,6,2,1,18
1432018937398,900636,view,350525,,2015-05-19 09:02:17.398,2015,5,19,1,9
1436639463083,541739,view,396128,,2015-07-11 20:31:03.083,2015,7,11,5,20
1441649266145,225548,view,226969,,2015-09-07 20:07:46.145,2015,9,7,0,20
1436645657470,246796,addtocart,436121,,2015-07-11 22:14:17.470,2015,7,11,5,22
1432274119165,245097,view,110302,,2015-05-22 07:55:19.165,2015,5,22,4,7
1435792433190,758072,view,156085,,2015-07-02 01:13:53.190,2015,7,2,3,1
1441487551067,436857,view,385836,,2015-09-05 23:12:31.067,2015,9,5,5,23
1431023589813,1119145,view,244819,,2015-05-07 20:33:09.813,2015,5,7,3,20
1442519351244,565978,view,371965,,2015-09-17 21:49:11.244,2015,9,17,3,21
1432322557413,1128922,view,176869,,2015-05-22 21:22:37.413,2015,5,22,4,21
1433991962755,1205396,view,271351,,2015-06-11 05:06:02.755,2015,6,11,3,5
1436362640869,1089235,view,291877,,2015-07-08 15:37:20.869,2015,7,8,2,15
1442123269983,887874,view,377691,,2015-09-13 07:47:49.983,2015,9,13,6,7
1432917388575,675592,view,195246,,2015-05-29 18:36:28.575,2015,5,29,4,18
1441136817039,1157838,view,327810,,2015-09-01 21:46:57.039,2015,9,1,1,21
1432752814052,57905,view,303178,,2015-05-27 20:53:34.052,2015,5,27,2,20
1442003573076,351832,view,92624,,2015-09-11 22:32:53.076,2015,9,11,4,22
1433665904213,1276947,view,301404,,2015-06-07 10:31:44.213,2015,6,7,6,10
1431970606599,939827,view,312795,,2015-05-18 19:36:46.599,2015,5,18,0,19
1435601465722,339106,view,422013,,2015-06-29 20:11:05.722,2015,6,29,0,20
1440822823516,1145932,view,253711,,2015-08-29 06:33:43.516,2015,8,29,5,6
1432752493784,333162,view,434278,,2015-05-27 20:48:13.784,2015,5,27,2,20
1430766544894,1200125,view,286091,,2015-05-04 21:09:04.894,2015,5,4,0,21
1433815006356,1151791,view,380400,,2015-06-09 03:56:46.356,2015,6,9,1,3
1441839313333,411305,view,248262,,2015-09-10 00:55:13.333,2015,9,10,3,0
1435988823243,618308,view,235902,,2015-07-04 07:47:03.243,2015,7,4,5,7
1430854571610,1096092,view,51405,,2015-05-05 21:36:11.610,2015,5,5,1,21
1438584093745,367808,view,177728,,2015-08-03 08:41:33.745,2015,8,3,0,8
1435726261261,465515,view,21991,,2015-07-01 06:51:01.261,2015,7,1,2,6
1440350900447,1254898,view,413037,,2015-08-23 19:28:20.447,2015,8,23,6,19
1437017031145,1406473,view,226117,,2015-07-16 05:23:51.145,2015,7,16,3,5
1435336310181,481431,view,210498,,2015-06-26 18:31:50.181,2015,6,26,4,18
1439840200907,1188390,view,417179,,2015-08-17 21:36:40.907,2015,8,17,0,21
1437958968874,679882,view,268048,,2015-07-27 03:02:48.874,2015,7,27,0,3
1440895262508,1394236,addtocart,231205,,2015-08-30 02:41:02.508,2015,8,30,6,2
1438824508718,296976,view,216978,,2015-08-06 03:28:28.718,2015,8,6,3,3
1433723443260,642242,view,149672,,2015-06-08 02:30:43.260,2015,6,8,0,2
1439424212006,374269,view,71862,,2015-08-13 02:03:32.006,2015,8,13,3,2
1440894767451,578020,addtocart,425726,,2015-08-30 02:32:47.451,2015,8,30,6,2
1441151678271,1011051,view,308102,,2015-09-02 01:54:38.271,2015,9,2,2,1
1433995045453,475425,view,89554,,2015-06-11 05:57:25.453,2015,6,11,3,5
1438303720644,989281,view,301984,,2015-07-31 02:48:40.644,2015,7,31,4,2
1438550470489,1115662,view,423014,,2015-08-02 23:21:10.489,2015,8,2,6,23
1430700880420,145310,view,324290,,2015-05-04 02:54:40.420,2015,5,4,0,2
1440032981491,381031,view,351289,,2015-08-20 03:09:41.491,2015,8,20,3,3
1433728543347,1378147,view,79684,,2015-06-08 03:55:43.347,2015,6,8,0,3
1435903967260,78769,view,175591,,2015-07-03 08:12:47.260,2015,7,3,4,8
1439252275033,820211,view,332963,,2015-08-11 02:17:55.033,2015,8,11,1,2
1431395134395,499320,view,15773,,2015-05-12 03:45:34.395,2015,5,12,1,3
1432740090509,157620,view,334591,,2015-05-27 17:21:30.509,2015,5,27,2,17
1436667624932,161181,view,449975,,2015-07-12 04:20:24.932,2015,7,12,6,4
1432068236432,4330,view,276704,,2015-05-19 22:43:56.432,2015,5,19,1,22
1433164333275,1197002,view,119880,,2015-06-01 15:12:13.275,2015,6,1,0,15
1439571081893,114927,view,409910,,2015-08-14 18:51:21.893,2015,8,14,4,18
1432613284010,699434,view,188463,,2015-05-26 06:08:04.010,2015,5,26,1,6
1430628916708,173679,view,169034,,2015-05-03 06:55:16.708,2015,5,3,6,6
1435072058081,200611,view,93650,,2015-06-23 17:07:38.081,2015,6,23,1,17
1437757862211,1275294,view,13031,,2015-07-24 19:11:02.211,2015,7,24,4,19
1440974462420,1255410,view,234489,,2015-08-31 00:41:02.420,2015,8,31,0,0
1431058792398,669346,view,217712,,2015-05-08 06:19:52.398,2015,5,8,4,6
1431606211502,1074630,view,367434,,2015-05-14 14:23:31.502,2015,5,14,3,14
1441660264246,827540,view,238822,,2015-09-07 23:11:04.246,2015,9,7,0,23
1436122003363,516707,view,193968,,2015-07-05 20:46:43.363,2015,7,5,6,20
1435611522414,400279,view,258747,,2015-06-29 22:58:42.414,2015,6,29,0,22
