nb_visites,nb_views,nb_addtocarts,nb_transactions,cat_top_vus,cat_top_mis_panier,cat_top_vendus
71,66.0,4.0,1.0,0,0,0
102,94.0,7.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
62,59.0,2.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
55,45.0,9.0,1.0,0,0,0
36,34.0,1.0,1.0,0,0,0
32,29.0,2.0,1.0,0,0,0
240,236.0,3.0,1.0,0,0,0
50,45.0,4.0,1.0,0,0,0
81,80.0,0.0,1.0,0,0,0
88,86.0,1.0,1.0,0,0,0
29,27.0,1.0,1.0,0,0,0
44,43.0,0.0,1.0,0,0,0
17,14.0,2.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
142,139.0,2.0,1.0,0,0,0
91,88.0,2.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
63,59.0,3.0,1.0,0,0,0
25,22.0,2.0,1.0,0,0,0
99,97.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
51,46.0,4.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
28,26.0,1.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
19,17.0,1.0,1.0,0,0,0
41,37.0,3.0,1.0,0,0,0
52,49.0,2.0,1.0,0,0,0
37,34.0,2.0,1.0,0,0,0
54,50.0,3.0,1.0,0,0,0
25,22.0,2.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
36,34.0,1.0,1.0,0,0,0
21,16.0,4.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
52,48.0,3.0,1.0,0,0,0
37,34.0,2.0,1.0,0,0,0
32,29.0,2.0,1.0,0,0,0
50,46.0,3.0,1.0,0,0,0
36,33.0,2.0,1.0,0,0,0
45,42.0,2.0,1.0,0,0,0
82,80.0,1.0,1.0,0,0,0
11,8.0,2.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
14,12.0,1.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
32,31.0,0.0,1.0,0,0,0
35,33.0,1.0,1.0,0,0,0
12,8.0,3.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
8,4.0,3.0,1.0,0,0,0
26,23.0,2.0,1.0,0,0,0
23,20.0,2.0,1.0,0,0,0
41,38.0,2.0,1.0,0,0,0
15,12.0,2.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
14,11.0,2.0,1.0,0,0,0
77,74.0,2.0,1.0,0,0,0
74,66.0,7.0,1.0,0,0,0
64,63.0,0.0,1.0,0,0,0
11,7.0,3.0,1.0,0,0,0
71,68.0,2.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
23,22.0,0.0,1.0,0,0,0
36,34.0,1.0,1.0,0,0,0
41,38.0,2.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
50,48.0,1.0,1.0,0,0,0
10,9.0,0.0,1.0,0,0,0
33,31.0,1.0,1.0,0,0,0
42,40.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
45,42.0,2.0,1.0,0,0,0
22,21.0,0.0,1.0,0,0,0
57,53.0,3.0,1.0,0,0,0
34,28.0,5.0,1.0,0,0,0
43,40.0,2.0,1.0,0,0,0
45,42.0,2.0,1.0,0,0,0
45,41.0,3.0,1.0,0,0,0
20,19.0,0.0,1.0,0,0,0
116,111.0,4.0,1.0,0,0,0
34,32.0,1.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
32,28.0,3.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
29,25.0,3.0,1.0,0,0,0
8,4.0,3.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
234,223.0,10.0,1.0,0,0,0
35,33.0,1.0,1.0,0,0,0
192,186.0,5.0,1.0,0,0,0
24,20.0,3.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
9,5.0,3.0,1.0,0,0,0
21,16.0,4.0,1.0,0,0,0
94,89.0,4.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
28,26.0,1.0,1.0,0,0,0
86,83.0,2.0,1.0,0,0,0
31,29.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
96,88.0,7.0,1.0,0,0,0
33,31.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
33,29.0,3.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
132,126.0,5.0,1.0,0,0,0
8,5.0,2.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
26,24.0,1.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
23,19.0,3.0,1.0,0,0,0
33,31.0,1.0,1.0,0,0,0
31,28.0,2.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
14,10.0,3.0,1.0,0,0,0
9,6.0,2.0,1.0,0,0,0
38,34.0,3.0,1.0,0,0,0
22,20.0,1.0,1.0,0,0,0
35,33.0,1.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
46,43.0,2.0,1.0,0,0,0
89,84.0,4.0,1.0,0,0,0
26,25.0,0.0,1.0,0,0,0
23,20.0,2.0,1.0,0,0,0
15,11.0,3.0,1.0,0,0,0
14,11.0,2.0,1.0,0,0,0
14,11.0,2.0,1.0,0,0,0
79,77.0,1.0,1.0,0,0,0
20,14.0,5.0,1.0,0,0,0
33,30.0,2.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
53,48.0,4.0,1.0,0,0,0
69,65.0,3.0,1.0,0,0,0
31,30.0,0.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
70,65.0,4.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
24,20.0,3.0,1.0,0,0,0
85,81.0,3.0,1.0,0,0,0
47,45.0,1.0,1.0,0,0,0
29,24.0,4.0,1.0,0,0,0
31,29.0,1.0,1.0,0,0,0
109,103.0,5.0,1.0,0,0,0
42,38.0,3.0,1.0,0,0,0
67,64.0,2.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
160,156.0,3.0,1.0,0,0,0
92,83.0,8.0,1.0,0,0,0
54,51.0,2.0,1.0,0,0,0
28,26.0,1.0,1.0,0,0,0
45,42.0,2.0,1.0,0,0,0
27,25.0,1.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
46,43.0,2.0,1.0,0,0,0
40,37.0,2.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
27,25.0,1.0,1.0,0,0,0
14,11.0,2.0,1.0,0,0,0
30,28.0,1.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
18,16.0,1.0,1.0,0,0,0
68,64.0,3.0,1.0,0,0,0
151,145.0,5.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
36,31.0,4.0,1.0,0,0,0
27,25.0,1.0,1.0,0,0,0
40,38.0,1.0,1.0,0,0,0
27,24.0,2.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
92,90.0,1.0,1.0,0,0,0
120,113.0,6.0,1.0,0,0,0
21,20.0,0.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
153,149.0,3.0,1.0,0,0,0
85,81.0,3.0,1.0,0,0,0
23,20.0,2.0,1.0,0,0,0
27,24.0,2.0,1.0,0,0,0
25,23.0,1.0,1.0,0,0,0
21,18.0,2.0,1.0,0,0,0
112,107.0,4.0,1.0,0,0,0
30,28.0,1.0,1.0,0,0,0
48,46.0,1.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
57,55.0,1.0,1.0,0,0,0
9,6.0,2.0,1.0,0,0,0
47,41.0,5.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
43,40.0,2.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
47,44.0,2.0,1.0,0,0,0
43,42.0,0.0,1.0,0,0,0
63,59.0,3.0,1.0,0,0,0
28,25.0,2.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
57,53.0,3.0,1.0,0,0,0
19,17.0,1.0,1.0,0,0,0
9,6.0,2.0,1.0,0,0,0
89,85.0,3.0,1.0,0,0,0
21,18.0,2.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
86,82.0,3.0,1.0,0,0,0
18,14.0,3.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
27,24.0,2.0,1.0,0,0,0
19,17.0,1.0,1.0,0,0,0
110,96.0,13.0,1.0,0,0,0
149,144.0,4.0,1.0,0,0,0
80,77.0,2.0,1.0,0,0,0
30,18.0,11.0,1.0,0,0,0
23,19.0,3.0,1.0,0,0,0
56,53.0,2.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
10,9.0,0.0,1.0,0,0,0
27,25.0,1.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
55,52.0,2.0,1.0,0,0,0
27,23.0,3.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
13,9.0,3.0,1.0,0,0,0
32,30.0,1.0,1.0,0,0,0
78,76.0,1.0,1.0,0,0,0
206,204.0,1.0,1.0,0,0,0
17,14.0,2.0,1.0,0,0,0
31,27.0,3.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
35,33.0,1.0,1.0,0,0,0
346,341.0,4.0,1.0,1,0,0
77,74.0,2.0,1.0,0,0,0
225,222.0,2.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
16,13.0,2.0,1.0,0,0,0
52,49.0,2.0,1.0,0,0,0
60,58.0,1.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
14,12.0,1.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
53,47.0,5.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
18,16.0,1.0,1.0,0,0,0
21,20.0,0.0,1.0,0,0,0
33,26.0,6.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
35,33.0,1.0,1.0,0,0,0
42,38.0,3.0,1.0,0,0,0
39,33.0,5.0,1.0,0,0,0
29,26.0,2.0,1.0,0,0,0
122,118.0,3.0,1.0,0,0,0
22,20.0,1.0,1.0,0,0,0
27,23.0,3.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
60,58.0,1.0,1.0,0,0,0
55,51.0,3.0,1.0,0,0,0
16,13.0,2.0,1.0,0,0,0
25,23.0,1.0,1.0,0,0,0
11,10.0,0.0,1.0,0,0,0
4,3.0,0.0,1.0,0,0,0
71,68.0,2.0,1.0,0,0,0
67,63.0,3.0,1.0,0,0,0
228,226.0,1.0,1.0,0,0,0
8,5.0,2.0,1.0,0,0,0
155,146.0,8.0,1.0,0,0,0
65,60.0,4.0,1.0,0,0,0
77,74.0,2.0,1.0,0,0,0
25,20.0,4.0,1.0,0,0,0
28,26.0,1.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
35,32.0,2.0,1.0,0,0,0
68,65.0,2.0,1.0,0,0,0
69,68.0,0.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
104,99.0,4.0,1.0,0,0,0
20,16.0,3.0,1.0,0,0,0
39,35.0,3.0,1.0,0,0,0
395,389.0,5.0,1.0,1,0,0
18,11.0,6.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
28,25.0,2.0,1.0,0,0,0
23,18.0,4.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
26,24.0,1.0,1.0,0,0,0
10,7.0,2.0,1.0,0,0,0
46,43.0,2.0,1.0,0,0,0
19,17.0,1.0,1.0,0,0,0
24,19.0,4.0,1.0,0,0,0
19,16.0,2.0,1.0,0,0,0
12,11.0,0.0,1.0,0,0,0
70,65.0,4.0,1.0,0,0,0
66,60.0,5.0,1.0,0,0,0
21,17.0,3.0,1.0,0,0,0
48,45.0,2.0,1.0,0,0,0
52,48.0,3.0,1.0,0,0,0
149,142.0,6.0,1.0,0,0,0
54,51.0,2.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
23,20.0,2.0,1.0,0,0,0
205,199.0,5.0,1.0,0,0,0
27,25.0,1.0,1.0,0,0,0
67,62.0,4.0,1.0,0,0,0
31,30.0,0.0,1.0,0,0,0
32,28.0,3.0,1.0,0,0,0
31,27.0,3.0,1.0,0,0,0
44,38.0,5.0,1.0,0,0,0
40,39.0,0.0,1.0,0,0,0
92,89.0,2.0,1.0,0,0,0
35,33.0,1.0,1.0,0,0,0
56,53.0,2.0,1.0,0,0,0
66,63.0,2.0,1.0,0,0,0
44,42.0,1.0,1.0,0,0,0
74,68.0,5.0,1.0,0,0,0
60,57.0,2.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
22,20.0,1.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
51,47.0,3.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
36,33.0,2.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
34,32.0,1.0,1.0,0,0,0
34,31.0,2.0,1.0,0,0,0
115,105.0,9.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
79,74.0,4.0,1.0,0,0,0
38,36.0,1.0,1.0,0,0,0
56,53.0,2.0,1.0,0,0,0
202,198.0,3.0,1.0,0,0,0
35,23.0,11.0,1.0,0,0,0
136,130.0,5.0,1.0,0,0,0
82,78.0,3.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
19,17.0,1.0,1.0,0,0,0
53,49.0,3.0,1.0,0,0,0
36,32.0,3.0,1.0,0,0,0
12,9.0,2.0,1.0,0,0,0
111,106.0,4.0,1.0,0,0,0
19,16.0,2.0,1.0,0,0,0
7,6.0,0.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
93,89.0,3.0,1.0,0,0,0
17,13.0,3.0,1.0,0,0,0
31,28.0,2.0,1.0,0,0,0
10,9.0,0.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
25,22.0,2.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
18,16.0,1.0,1.0,0,0,0
73,69.0,3.0,1.0,0,0,0
244,236.0,7.0,1.0,0,0,0
25,23.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
30,27.0,2.0,1.0,0,0,0
34,31.0,2.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
55,53.0,1.0,1.0,0,0,0
68,61.0,6.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
70,67.0,2.0,1.0,0,0,0
96,91.0,4.0,1.0,0,0,0
42,39.0,2.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
64,62.0,1.0,1.0,0,0,0
31,29.0,1.0,1.0,0,0,0
80,77.0,2.0,1.0,0,0,0
29,27.0,1.0,1.0,0,0,0
109,107.0,1.0,1.0,0,0,0
85,79.0,5.0,1.0,0,0,0
37,35.0,1.0,1.0,0,0,0
111,103.0,7.0,1.0,0,0,0
23,20.0,2.0,1.0,0,0,0
7,4.0,2.0,1.0,0,0,0
15,12.0,2.0,1.0,0,0,0
37,35.0,1.0,1.0,0,0,0
105,103.0,1.0,1.0,0,0,0
199,190.0,8.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
224,213.0,10.0,1.0,0,0,0
52,49.0,2.0,1.0,0,0,0
48,45.0,2.0,1.0,0,0,0
34,31.0,2.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
3,2.0,0.0,1.0,0,0,0
60,56.0,3.0,1.0,0,0,0
39,34.0,4.0,1.0,0,0,0
119,117.0,1.0,1.0,0,0,0
98,95.0,2.0,1.0,0,0,0
33,29.0,3.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
6,5.0,0.0,1.0,0,0,0
16,13.0,2.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
95,91.0,3.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
36,33.0,2.0,1.0,0,0,0
27,25.0,1.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
47,44.0,2.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
22,19.0,2.0,1.0,0,0,0
54,51.0,2.0,1.0,0,0,0
19,17.0,1.0,1.0,0,0,0
29,26.0,2.0,1.0,0,0,0
30,27.0,2.0,1.0,0,0,0
54,52.0,1.0,1.0,0,0,0
18,16.0,1.0,1.0,0,0,0
26,24.0,1.0,1.0,0,0,0
97,94.0,2.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
9,6.0,2.0,1.0,0,0,0
34,32.0,1.0,1.0,0,0,0
24,23.0,0.0,1.0,0,0,0
44,41.0,2.0,1.0,0,0,0
46,43.0,2.0,1.0,0,0,0
66,62.0,3.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
50,46.0,3.0,1.0,0,0,0
26,24.0,1.0,1.0,0,0,0
16,13.0,2.0,1.0,0,0,0
17,16.0,0.0,1.0,0,0,0
32,27.0,4.0,1.0,0,0,0
61,57.0,3.0,1.0,0,0,0
14,11.0,2.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
18,16.0,1.0,1.0,0,0,0
44,42.0,1.0,1.0,0,0,0
24,22.0,1.0,1.0,0,0,0
65,61.0,3.0,1.0,0,0,0
127,121.0,5.0,1.0,0,0,0
90,88.0,1.0,1.0,0,0,0
29,27.0,1.0,1.0,0,0,0
19,16.0,2.0,1.0,0,0,0
22,17.0,4.0,1.0,0,0,0
39,37.0,1.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
4,2.0,1.0,1.0,0,0,0
76,70.0,5.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
300,290.0,9.0,1.0,0,0,0
45,41.0,3.0,1.0,0,0,0
34,29.0,4.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
21,20.0,0.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
37,35.0,1.0,1.0,0,0,0
35,33.0,1.0,1.0,0,0,0
28,26.0,1.0,1.0,0,0,0
10,7.0,2.0,1.0,0,0,0
118,113.0,4.0,1.0,0,0,0
16,13.0,2.0,1.0,0,0,0
44,39.0,4.0,1.0,0,0,0
53,51.0,1.0,1.0,0,0,0
46,41.0,4.0,1.0,0,0,0
5,3.0,1.0,1.0,0,0,0
36,34.0,1.0,1.0,0,0,0
30,29.0,0.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
35,32.0,2.0,1.0,0,0,0
52,41.0,10.0,1.0,0,0,0
150,136.0,13.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
47,42.0,4.0,1.0,0,0,0
93,88.0,4.0,1.0,0,0,0
79,75.0,3.0,1.0,0,0,0
3,1.0,1.0,1.0,0,0,0
56,53.0,2.0,1.0,0,0,0
36,34.0,1.0,1.0,0,0,0
34,32.0,1.0,1.0,0,0,0
51,46.0,4.0,1.0,0,0,0
45,40.0,4.0,1.0,0,0,0
107,104.0,2.0,1.0,0,0,0
90,87.0,2.0,1.0,0,0,0
34,30.0,3.0,1.0,0,0,0
28,26.0,1.0,1.0,0,0,0
74,70.0,3.0,1.0,0,0,0
79,77.0,1.0,1.0,0,0,0
30,27.0,2.0,1.0,0,0,0
38,37.0,0.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
25,20.0,4.0,1.0,0,0,0
22,20.0,1.0,1.0,0,0,0
21,18.0,2.0,1.0,0,0,0
43,39.0,3.0,1.0,0,0,0
39,36.0,2.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
31,28.0,2.0,1.0,0,0,0
68,63.0,4.0,1.0,0,0,0
29,27.0,1.0,1.0,0,0,0
39,35.0,3.0,1.0,0,0,0
59,56.0,2.0,1.0,0,0,0
16,12.0,3.0,1.0,0,0,0
4,2.0,1.0,1.0,0,0,0
55,45.0,9.0,1.0,0,0,0
51,48.0,2.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
67,63.0,3.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
82,78.0,3.0,1.0,0,0,0
20,17.0,2.0,1.0,0,0,0
48,45.0,2.0,1.0,0,0,0
162,158.0,3.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
18,16.0,1.0,1.0,0,0,0
12,9.0,2.0,1.0,0,0,0
34,29.0,4.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
21,19.0,1.0,1.0,0,0,0
29,27.0,1.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
24,22.0,1.0,1.0,0,0,0
24,22.0,1.0,1.0,0,0,0
22,20.0,1.0,1.0,0,0,0
59,54.0,4.0,1.0,0,0,0
93,90.0,2.0,1.0,0,0,0
23,21.0,1.0,1.0,0,0,0
24,20.0,3.0,1.0,0,0,0
22,20.0,1.0,1.0,0,0,0
28,26.0,1.0,1.0,0,0,0
19,16.0,2.0,1.0,0,0,0
39,37.0,1.0,1.0,0,0,0
96,91.0,4.0,1.0,0,0,0
38,35.0,2.0,1.0,0,0,0
24,22.0,1.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
4,2.0,1.0,1.0,0,0,0
25,23.0,1.0,1.0,0,0,0
33,30.0,2.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
12,9.0,2.0,1.0,0,0,0
25,22.0,2.0,1.0,0,0,0
24,20.0,3.0,1.0,0,0,0
38,35.0,2.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
21,18.0,2.0,1.0,0,0,0
47,44.0,2.0,1.0,0,0,0
61,59.0,1.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
90,87.0,2.0,1.0,0,0,0
71,68.0,2.0,1.0,0,0,0
7,4.0,2.0,1.0,0,0,0
122,114.0,7.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
86,83.0,2.0,1.0,0,0,0
112,107.0,4.0,1.0,0,0,0
239,232.0,6.0,1.0,0,0,0
37,36.0,0.0,1.0,0,0,0
117,110.0,6.0,1.0,0,0,0
54,51.0,2.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
12,7.0,4.0,1.0,0,0,0
131,126.0,4.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
30,28.0,1.0,1.0,0,0,0
43,42.0,0.0,1.0,0,0,0
91,85.0,5.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
102,100.0,1.0,1.0,0,0,0
81,77.0,3.0,1.0,0,0,0
74,72.0,1.0,1.0,0,0,0
12,10.0,1.0,1.0,0,0,0
22,17.0,4.0,1.0,0,0,0
22,20.0,1.0,1.0,0,0,0
64,60.0,3.0,1.0,0,0,0
32,29.0,2.0,1.0,0,0,0
32,25.0,6.0,1.0,0,0,0
39,35.0,3.0,1.0,0,0,0
27,24.0,2.0,1.0,0,0,0
167,161.0,5.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
25,22.0,2.0,1.0,0,0,0
59,58.0,0.0,1.0,0,0,0
27,24.0,2.0,1.0,0,0,0
82,79.0,2.0,1.0,0,0,0
4,2.0,1.0,1.0,0,0,0
64,61.0,2.0,1.0,0,0,0
106,94.0,11.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
32,30.0,1.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
13,12.0,0.0,1.0,0,0,0
26,24.0,1.0,1.0,0,0,0
57,55.0,1.0,1.0,0,0,0
9,7.0,1.0,1.0,0,0,0
93,91.0,1.0,1.0,0,0,0
115,112.0,2.0,1.0,0,0,0
65,62.0,2.0,1.0,0,0,0
16,14.0,1.0,1.0,0,0,0
14,11.0,2.0,1.0,0,0,0
41,38.0,2.0,1.0,0,0,0
14,12.0,1.0,1.0,0,0,0
51,48.0,2.0,1.0,0,0,0
29,26.0,2.0,1.0,0,0,0
29,26.0,2.0,1.0,0,0,0
54,49.0,4.0,1.0,0,0,0
194,191.0,2.0,1.0,0,0,0
42,40.0,1.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
69,65.0,3.0,1.0,0,0,0
53,50.0,2.0,1.0,0,0,0
53,47.0,5.0,1.0,0,0,0
51,47.0,3.0,1.0,0,0,0
14,13.0,0.0,1.0,0,0,0
15,13.0,1.0,1.0,0,0,0
20,18.0,1.0,1.0,0,0,0
8,6.0,1.0,1.0,0,0,0
32,28.0,3.0,1.0,0,0,0
18,16.0,1.0,1.0,0,0,0
29,27.0,1.0,1.0,0,0,0
44,42.0,1.0,1.0,0,0,0
39,37.0,1.0,1.0,0,0,0
42,39.0,2.0,1.0,0,0,0
30,5.0,24.0,1.0,0,1,0
61,57.0,3.0,1.0,0,0,0
21,20.0,0.0,1.0,0,0,0
62,59.0,2.0,1.0,0,0,0
25,24.0,0.0,1.0,0,0,0
29,25.0,3.0,1.0,0,0,0
26,24.0,1.0,1.0,0,0,0
104,101.0,2.0,1.0,0,0,0
130,120.0,9.0,1.0,0,0,0
11,9.0,1.0,1.0,0,0,0
24,21.0,2.0,1.0,0,0,0
13,10.0,2.0,1.0,0,0,0
30,26.0,3.0,1.0,0,0,0
98,96.0,1.0,1.0,0,0,0
47,41.0,5.0,1.0,0,0,0
182,177.0,4.0,1.0,0,0,0
21,17.0,3.0,1.0,0,0,0
19,18.0,0.0,1.0,0,0,0
25,23.0,1.0,1.0,0,0,0
35,33.0,1.0,1.0,0,0,0
70,67.0,2.0,1.0,0,0,0
135,126.0,8.0,1.0,0,0,0
94,90.0,3.0,1.0,0,0,0
10,8.0,1.0,1.0,0,0,0
41,37.0,3.0,1.0,0,0,0
28,26.0,1.0,1.0,0,0,0
54,51.0,2.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
19,16.0,2.0,1.0,0,0,0
83,79.0,3.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
31,29.0,1.0,1.0,0,0,0
104,99.0,4.0,1.0,0,0,0
4,2.0,1.0,1.0,0,0,0
17,15.0,1.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
27,24.0,2.0,1.0,0,0,0
26,17.0,8.0,1.0,0,0,0
68,64.0,3.0,1.0,0,0,0
64,59.0,4.0,1.0,0,0,0
37,36.0,0.0,1.0,0,0,0
91,87.0,3.0,1.0,0,0,0
39,37.0,1.0,1.0,0,0,0
43,41.0,1.0,1.0,0,0,0
41,38.0,2.0,1.0,0,0,0
69,65.0,3.0,1.0,0,0,0
7,5.0,1.0,1.0,0,0,0
152,148.0,3.0,1.0,0,0,0
92,86.0,5.0,1.0,0,0,0
43,39.0,3.0,1.0,0,0,0
79,77.0,1.0,1.0,0,0,0
29,26.0,2.0,1.0,0,0,0
119,115.0,3.0,1.0,0,0,0
48,43.0,4.0,1.0,0,0,0
6,4.0,1.0,1.0,0,0,0
48,42.0,5.0,1.0,0,0,0
24,21.0,2.0,1.0,0,0,0
104,100.0,3.0,1.0,0,0,0
33,31.0,1.0,1.0,0,0,0
37,35.0,1.0,1.0,0,0,0
92,88.0,3.0,1.0,0,0,0
124,121.0,2.0,1.0,0,0,0
13,11.0,1.0,1.0,0,0,0
40,38.0,1.0,1.0,0,0,0
26,23.0,2.0,1.0,0,0,0
27,25.0,1.0,1.0,0,0,0
22,20.0,1.0,1.0,0,0,0
