sum_time_second,sum_time_minute,sum_time_hour
78651.506,1311.0,21.85
3899.263,65.0,1.08
5473.584,91.0,1.52
722.794,12.0,0.2
88.103,1.0,0.02
652.115,11.0,0.18
383.673,6.0,0.11
398.18,7.0,0.11
1684.044,28.0,0.47
0.0,0.0,0.0
1002.593,17.0,0.28
218.719,4.0,0.06
8623.106,144.0,2.4
976.912,16.0,0.27
76.063,1.0,0.02
140.286,2.0,0.04
2011.706,34.0,0.56
135.471,2.0,0.04
782.183,13.0,0.22
42828.864,714.0,11.9
387.745,6.0,0.11
104.718,2.0,0.03
2575.24,43.0,0.72
2797.275,47.0,0.78
2134.338,36.0,0.59
0.0,0.0,0.0
306.466,5.0,0.09
162.164,3.0,0.05
444.056,7.0,0.12
240.385,4.0,0.07
742.666,12.0,0.21
758.063,13.0,0.21
62941.747,1049.0,17.48
597.044,10.0,0.17
267.061,4.0,0.07
291.833,5.0,0.08
218.251,4.0,0.06
2201.791,37.0,0.61
460.241,8.0,0.13
21649.947,361.0,6.01
191.407,3.0,0.05
77.977,1.0,0.02
80.567,1.0,0.02
145.496,2.0,0.04
523.665,9.0,0.15
367.577,6.0,0.1
175.663,3.0,0.05
105.192,2.0,0.03
640.223,11.0,0.18
1397.305,23.0,0.39
303.382,5.0,0.08
361.026,6.0,0.1
39.047,1.0,0.01
299.831,5.0,0.08
4911.186,82.0,1.36
55639.522,927.0,15.46
163.501,3.0,0.05
1000.474,17.0,0.28
514.435,9.0,0.14
6285.505,105.0,1.75
6033.345,101.0,1.68
413.911,7.0,0.11
82339.79,1372.0,22.87
486.149,8.0,0.14
942.521,16.0,0.26
179.156,3.0,0.05
168.106,3.0,0.05
217.392,4.0,0.06
2630.944,44.0,0.73
1747.389,29.0,0.49
228.234,4.0,0.06
418.107,7.0,0.12
505.886,8.0,0.14
935.619,16.0,0.26
48723.431,812.0,13.53
1835.162,31.0,0.51
1494.116,25.0,0.42
279.357,5.0,0.08
530.502,9.0,0.15
23036.838,384.0,6.4
1892.7,32.0,0.53
1270.039,21.0,0.35
515.127,9.0,0.14
695.022,12.0,0.19
2670.287,45.0,0.74
223.216,4.0,0.06
1104.222,18.0,0.31
75988.055,1266.0,21.11
62608.447,1043.0,17.39
343.797,6.0,0.1
435.439,7.0,0.12
923.167,15.0,0.26
624.657,10.0,0.17
1705.668,28.0,0.47
128.971,2.0,0.04
162.198,3.0,0.05
712.231,12.0,0.2
1081.523,18.0,0.3
156.361,3.0,0.04
105.549,2.0,0.03
474.214,8.0,0.13
1205.662,20.0,0.33
1425.481,24.0,0.4
354.507,6.0,0.1
176.54,3.0,0.05
137.729,2.0,0.04
249.238,4.0,0.07
413.258,7.0,0.11
162.877,3.0,0.05
132.188,2.0,0.04
194.567,3.0,0.05
1554.646,26.0,0.43
437.945,7.0,0.12
419.052,7.0,0.12
487.243,8.0,0.14
305.662,5.0,0.08
637.192,11.0,0.18
19450.844,324.0,5.4
6853.44,114.0,1.9
463.289,8.0,0.13
199.53,3.0,0.06
247.83,4.0,0.07
169.104,3.0,0.05
496.931,8.0,0.14
58863.666,981.0,16.35
209.614,3.0,0.06
514.467,9.0,0.14
69.391,1.0,0.02
12162.183,203.0,3.38
393.248,7.0,0.11
857.61,14.0,0.24
329.711,5.0,0.09
349.582,6.0,0.1
4486.433,75.0,1.25
0.0,0.0,0.0
389.005,6.0,0.11
148.232,2.0,0.04
48.194,1.0,0.01
144.982,2.0,0.04
238.891,4.0,0.07
13125.807,219.0,3.65
470.522,8.0,0.13
683.865,11.0,0.19
12959.311,216.0,3.6
395.039,7.0,0.11
209.611,3.0,0.06
162.501,3.0,0.05
1561.573,26.0,0.43
495.471,8.0,0.14
929.713,15.0,0.26
6658.645,111.0,1.85
0.0,0.0,0.0
388.849,6.0,0.11
32395.242,540.0,9.0
5621.314,94.0,1.56
223.188,4.0,0.06
267.819,4.0,0.07
3452.375,58.0,0.96
154.422,3.0,0.04
447.378,7.0,0.12
220.42,4.0,0.06
862.471,14.0,0.24
549.555,9.0,0.15
1965.199,33.0,0.55
6050.688,101.0,1.68
496.006,8.0,0.14
142.189,2.0,0.04
171.301,3.0,0.05
1279.449,21.0,0.36
22905.766,382.0,6.36
821.14,14.0,0.23
10914.112,182.0,3.03
247.914,4.0,0.07
125.987,2.0,0.03
276.934,5.0,0.08
201.979,3.0,0.06
251.206,4.0,0.07
377.949,6.0,0.1
552.637,9.0,0.15
88.164,1.0,0.02
2039.281,34.0,0.57
1888.287,31.0,0.52
7322.007,122.0,2.03
335.957,6.0,0.09
414.808,7.0,0.12
761.739,13.0,0.21
412.226,7.0,0.11
280.779,5.0,0.08
462.652,8.0,0.13
4163.31,69.0,1.16
356.14,6.0,0.1
248.65,4.0,0.07
4280.365,71.0,1.19
78932.025,1316.0,21.93
293.414,5.0,0.08
754.491,13.0,0.21
125.092,2.0,0.03
19558.171,326.0,5.43
11795.139,197.0,3.28
105.196,2.0,0.03
216.358,4.0,0.06
828.765,14.0,0.23
1269.293,21.0,0.35
0.0,0.0,0.0
1183.712,20.0,0.33
74266.999,1238.0,20.63
357.433,6.0,0.1
634.978,11.0,0.18
1342.546,22.0,0.37
518.096,9.0,0.14
108.795,2.0,0.03
86204.924,1437.0,23.95
231.062,4.0,0.06
253.013,4.0,0.07
999.753,17.0,0.28
729.526,12.0,0.2
117.511,2.0,0.03
220.653,4.0,0.06
247.739,4.0,0.07
318.076,5.0,0.09
371.719,6.0,0.1
12419.824,207.0,3.45
404.502,7.0,0.11
155.027,3.0,0.04
83443.581,1391.0,23.18
93.265,2.0,0.03
3030.137,51.0,0.84
286.13,5.0,0.08
1249.214,21.0,0.35
152.536,3.0,0.04
121.467,2.0,0.03
7714.711,129.0,2.14
184.205,3.0,0.05
179.013,3.0,0.05
1025.567,17.0,0.28
1627.888,27.0,0.45
556.414,9.0,0.15
522.904,9.0,0.15
378.369,6.0,0.11
165.244,3.0,0.05
108.528,2.0,0.03
288.092,5.0,0.08
2056.677,34.0,0.57
182.321,3.0,0.05
3248.956,54.0,0.9
529.351,9.0,0.15
1171.9,20.0,0.33
569.178,9.0,0.16
257.748,4.0,0.07
6678.735,111.0,1.86
1642.058,27.0,0.46
813.933,14.0,0.23
352.378,6.0,0.1
6122.384,102.0,1.7
73356.489,1223.0,20.38
262.668,4.0,0.07
375.688,6.0,0.1
91.854,2.0,0.03
371.284,6.0,0.1
2748.673,46.0,0.76
90.173,2.0,0.03
4176.319,70.0,1.16
605.179,10.0,0.17
8791.056,147.0,2.44
738.346,12.0,0.21
985.815,16.0,0.27
142.075,2.0,0.04
418.384,7.0,0.12
356.597,6.0,0.1
687.73,11.0,0.19
879.246,15.0,0.24
1032.131,17.0,0.29
451.751,8.0,0.13
192.283,3.0,0.05
2270.326,38.0,0.63
436.665,7.0,0.12
480.634,8.0,0.13
1761.241,29.0,0.49
1351.999,23.0,0.38
201.562,3.0,0.06
317.025,5.0,0.09
736.06,12.0,0.2
485.711,8.0,0.13
101.389,2.0,0.03
162.999,3.0,0.05
74895.834,1248.0,20.8
1771.631,30.0,0.49
205.901,3.0,0.06
913.079,15.0,0.25
141.665,2.0,0.04
362.687,6.0,0.1
13605.675,227.0,3.78
313.57,5.0,0.09
0.0,0.0,0.0
93.921,2.0,0.03
225.344,4.0,0.06
1992.236,33.0,0.55
1700.139,28.0,0.47
294.876,5.0,0.08
3826.389,64.0,1.06
237.648,4.0,0.07
12877.748,215.0,3.58
0.0,0.0,0.0
470.218,8.0,0.13
130.39,2.0,0.04
95.806,2.0,0.03
84524.693,1409.0,23.48
624.609,10.0,0.17
240.847,4.0,0.07
574.366,10.0,0.16
131.346,2.0,0.04
121.528,2.0,0.03
205.226,3.0,0.06
152.472,3.0,0.04
3850.045,64.0,1.07
255.59,4.0,0.07
4165.983,69.0,1.16
992.703,17.0,0.28
2685.091,45.0,0.75
53609.931,893.0,14.89
581.617,10.0,0.16
560.602,9.0,0.16
118.827,2.0,0.03
247.053,4.0,0.07
151.46,3.0,0.04
127.838,2.0,0.04
373.275,6.0,0.1
340.861,6.0,0.09
684.154,11.0,0.19
12800.837,213.0,3.56
63173.854,1053.0,17.55
1383.747,23.0,0.38
286.578,5.0,0.08
147.366,2.0,0.04
476.272,8.0,0.13
50911.541,849.0,14.14
24890.842,415.0,6.91
228.338,4.0,0.06
25211.87,420.0,7.0
37473.873,625.0,10.41
354.343,6.0,0.1
94.868,2.0,0.03
170.399,3.0,0.05
1080.011,18.0,0.3
786.677,13.0,0.22
185.104,3.0,0.05
0.0,0.0,0.0
79.317,1.0,0.02
86.336,1.0,0.02
362.298,6.0,0.1
210.328,4.0,0.06
0.0,0.0,0.0
64.722,1.0,0.02
534.737,9.0,0.15
0.0,0.0,0.0
4317.842,72.0,1.2
594.821,10.0,0.17
169.44,3.0,0.05
696.11,12.0,0.19
1156.119,19.0,0.32
205.271,3.0,0.06
780.616,13.0,0.22
444.239,7.0,0.12
370.978,6.0,0.1
295.202,5.0,0.08
7883.437,131.0,2.19
100.232,2.0,0.03
258.344,4.0,0.07
796.163,13.0,0.22
35466.578,591.0,9.85
1087.353,18.0,0.3
12179.703,203.0,3.38
188.362,3.0,0.05
312.41,5.0,0.09
207.088,3.0,0.06
68856.479,1148.0,19.13
1755.725,29.0,0.49
13747.189,229.0,3.82
470.612,8.0,0.13
21046.783,351.0,5.85
242.613,4.0,0.07
1059.936,18.0,0.29
52999.16,883.0,14.72
300.99,5.0,0.08
407.824,7.0,0.11
320.484,5.0,0.09
833.383,14.0,0.23
864.742,14.0,0.24
151.783,3.0,0.04
208.279,3.0,0.06
136.555,2.0,0.04
304.266,5.0,0.08
156.152,3.0,0.04
1605.525,27.0,0.45
693.457,12.0,0.19
193.127,3.0,0.05
7575.479,126.0,2.1
147.209,2.0,0.04
72.879,1.0,0.02
456.521,8.0,0.13
194.374,3.0,0.05
3223.767,54.0,0.9
21.136,0.0,0.01
135.419,2.0,0.04
417.773,7.0,0.12
108.613,2.0,0.03
2019.909,34.0,0.56
589.522,10.0,0.16
418.991,7.0,0.12
1394.675,23.0,0.39
757.858,13.0,0.21
248.41,4.0,0.07
14382.69,240.0,4.0
1374.522,23.0,0.38
4531.801,76.0,1.26
357.087,6.0,0.1
1717.403,29.0,0.48
493.821,8.0,0.14
65.234,1.0,0.02
636.48,11.0,0.18
2589.033,43.0,0.72
322.359,5.0,0.09
299.515,5.0,0.08
159.956,3.0,0.04
82.972,1.0,0.02
128.9,2.0,0.04
927.335,15.0,0.26
218.81,4.0,0.06
735.115,12.0,0.2
221.026,4.0,0.06
85783.175,1430.0,23.83
62.943,1.0,0.02
215.875,4.0,0.06
1846.953,31.0,0.51
583.784,10.0,0.16
253.489,4.0,0.07
146.361,2.0,0.04
77155.347,1286.0,21.43
97.647,2.0,0.03
197.914,3.0,0.05
63056.881,1051.0,17.52
2941.654,49.0,0.82
1069.463,18.0,0.3
268.242,4.0,0.07
342.264,6.0,0.1
108.631,2.0,0.03
77133.591,1286.0,21.43
28383.335,473.0,7.88
142.884,2.0,0.04
287.389,5.0,0.08
1471.152,25.0,0.41
10151.662,169.0,2.82
183.021,3.0,0.05
214.426,4.0,0.06
268.961,4.0,0.07
370.208,6.0,0.1
937.106,16.0,0.26
1239.638,21.0,0.34
1107.216,18.0,0.31
13049.767,217.0,3.62
98.641,2.0,0.03
0.0,0.0,0.0
1.159,0.0,0.0
518.534,9.0,0.14
904.011,15.0,0.25
93.184,2.0,0.03
856.384,14.0,0.24
387.694,6.0,0.11
554.291,9.0,0.15
923.539,15.0,0.26
268.027,4.0,0.07
2027.87,34.0,0.56
87.457,1.0,0.02
331.663,6.0,0.09
378.397,6.0,0.11
2441.578,41.0,0.68
386.95,6.0,0.11
177.505,3.0,0.05
1000.168,17.0,0.28
106.76,2.0,0.03
139.532,2.0,0.04
80983.527,1350.0,22.5
75201.136,1253.0,20.89
243.362,4.0,0.07
928.349,15.0,0.26
236.943,4.0,0.07
338.394,6.0,0.09
1336.786,22.0,0.37
571.496,10.0,0.16
647.397,11.0,0.18
1413.664,24.0,0.39
9880.591,165.0,2.74
3506.024,58.0,0.97
192.153,3.0,0.05
102.132,2.0,0.03
212.059,4.0,0.06
5239.659,87.0,1.46
1424.937,24.0,0.4
215.238,4.0,0.06
142.628,2.0,0.04
127.508,2.0,0.04
66349.117,1106.0,18.43
753.673,13.0,0.21
355.961,6.0,0.1
303.245,5.0,0.08
612.839,10.0,0.17
326.044,5.0,0.09
75634.786,1261.0,21.01
2330.275,39.0,0.65
86.1,1.0,0.02
439.603,7.0,0.12
624.811,10.0,0.17
62.158,1.0,0.02
34408.454,573.0,9.56
172.302,3.0,0.05
653.326,11.0,0.18
12579.869,210.0,3.49
280.184,5.0,0.08
954.826,16.0,0.27
281.469,5.0,0.08
0.0,0.0,0.0
5556.477,93.0,1.54
663.737,11.0,0.18
2385.875,40.0,0.66
483.872,8.0,0.13
64.243,1.0,0.02
2275.455,38.0,0.63
35312.115,589.0,9.81
475.603,8.0,0.13
1133.533,19.0,0.31
304.457,5.0,0.08
314.667,5.0,0.09
263.118,4.0,0.07
102.645,2.0,0.03
282.053,5.0,0.08
7207.896,120.0,2.0
104.138,2.0,0.03
420.806,7.0,0.12
5920.597,99.0,1.64
835.499,14.0,0.23
188.941,3.0,0.05
353.833,6.0,0.1
3934.477,66.0,1.09
215.162,4.0,0.06
14850.336,248.0,4.13
363.347,6.0,0.1
260.629,4.0,0.07
2952.902,49.0,0.82
3048.465,51.0,0.85
326.248,5.0,0.09
474.222,8.0,0.13
4894.324,82.0,1.36
223.278,4.0,0.06
727.425,12.0,0.2
3843.997,64.0,1.07
13139.969,219.0,3.65
491.351,8.0,0.14
179.101,3.0,0.05
951.158,16.0,0.26
189.179,3.0,0.05
877.289,15.0,0.24
94.195,2.0,0.03
868.795,14.0,0.24
152.397,3.0,0.04
272.663,5.0,0.08
1137.171,19.0,0.32
763.533,13.0,0.21
2142.829,36.0,0.6
269.1,4.0,0.07
638.156,11.0,0.18
60064.416,1001.0,16.68
129.886,2.0,0.04
8695.318,145.0,2.42
13223.753,220.0,3.67
152.016,3.0,0.04
1036.354,17.0,0.29
1096.507,18.0,0.3
355.472,6.0,0.1
0.0,0.0,0.0
900.028,15.0,0.25
30996.223,517.0,8.61
636.46,11.0,0.18
189.219,3.0,0.05
2301.0,38.0,0.64
187.02,3.0,0.05
14282.057,238.0,3.97
68.266,1.0,0.02
4457.059,74.0,1.24
245.15,4.0,0.07
466.54,8.0,0.13
1394.873,23.0,0.39
5502.522,92.0,1.53
1028.992,17.0,0.29
158.152,3.0,0.04
257.027,4.0,0.07
114.803,2.0,0.03
948.736,16.0,0.26
1083.88,18.0,0.3
188.696,3.0,0.05
194.365,3.0,0.05
281.218,5.0,0.08
307.837,5.0,0.09
234.74,4.0,0.07
99.415,2.0,0.03
1355.209,23.0,0.38
281.841,5.0,0.08
1012.27,17.0,0.28
979.692,16.0,0.27
157.665,3.0,0.04
70846.305,1181.0,19.68
444.326,7.0,0.12
1402.619,23.0,0.39
274.728,5.0,0.08
441.598,7.0,0.12
13316.037,222.0,3.7
191.14,3.0,0.05
840.927,14.0,0.23
271.739,5.0,0.08
86.147,1.0,0.02
1029.53,17.0,0.29
276.998,5.0,0.08
313.936,5.0,0.09
607.062,10.0,0.17
145.572,2.0,0.04
154.561,3.0,0.04
295.09,5.0,0.08
10087.665,168.0,2.8
1140.214,19.0,0.32
80.573,1.0,0.02
42375.621,706.0,11.77
99.068,2.0,0.03
200.404,3.0,0.06
13801.818,230.0,3.83
10413.024,174.0,2.89
375.352,6.0,0.1
591.777,10.0,0.16
225.756,4.0,0.06
945.874,16.0,0.26
0.031,0.0,0.0
2286.004,38.0,0.64
963.496,16.0,0.27
7265.053,121.0,2.02
353.017,6.0,0.1
10276.019,171.0,2.85
4428.269,74.0,1.23
26430.097,441.0,7.34
357.45,6.0,0.1
447.082,7.0,0.12
930.459,16.0,0.26
138.482,2.0,0.04
1320.254,22.0,0.37
1256.867,21.0,0.35
308.066,5.0,0.09
26686.775,445.0,7.41
2353.413,39.0,0.65
445.21,7.0,0.12
701.844,12.0,0.19
13331.432,222.0,3.7
242.643,4.0,0.07
52044.121,867.0,14.46
198.391,3.0,0.06
250.619,4.0,0.07
2950.72,49.0,0.82
41680.753,695.0,11.58
177.92,3.0,0.05
761.348,13.0,0.21
85568.653,1426.0,23.77
4394.486,73.0,1.22
53008.239,883.0,14.72
156.011,3.0,0.04
1715.049,29.0,0.48
568.969,9.0,0.16
113.515,2.0,0.03
572.584,10.0,0.16
691.538,12.0,0.19
1156.005,19.0,0.32
311.835,5.0,0.09
803.603,13.0,0.22
391.985,7.0,0.11
43042.447,717.0,11.96
53725.611,895.0,14.92
323.914,5.0,0.09
353.942,6.0,0.1
593.919,10.0,0.16
2779.209,46.0,0.77
1497.83,25.0,0.42
409.333,7.0,0.11
240.892,4.0,0.07
524.408,9.0,0.15
1493.095,25.0,0.41
2388.688,40.0,0.66
69405.593,1157.0,19.28
2520.323,42.0,0.7
214.029,4.0,0.06
17131.083,286.0,4.76
3738.01,62.0,1.04
160.752,3.0,0.04
112.599,2.0,0.03
320.817,5.0,0.09
77.283,1.0,0.02
1982.008,33.0,0.55
267.083,4.0,0.07
366.331,6.0,0.1
767.002,13.0,0.21
0.0,0.0,0.0
260.031,4.0,0.07
185.667,3.0,0.05
553.889,9.0,0.15
114.512,2.0,0.03
466.397,8.0,0.13
314.189,5.0,0.09
322.553,5.0,0.09
13601.66,227.0,3.78
209.666,3.0,0.06
136.569,2.0,0.04
1224.454,20.0,0.34
1079.507,18.0,0.3
835.396,14.0,0.23
351.955,6.0,0.1
177.922,3.0,0.05
1083.939,18.0,0.3
701.366,12.0,0.19
596.597,10.0,0.17
579.202,10.0,0.16
20113.781,335.0,5.59
1877.315,31.0,0.52
228.337,4.0,0.06
69980.802,1166.0,19.44
1525.007,25.0,0.42
224.397,4.0,0.06
201.601,3.0,0.06
213.522,4.0,0.06
141.18,2.0,0.04
4436.198,74.0,1.23
87.365,1.0,0.02
225.972,4.0,0.06
1250.285,21.0,0.35
729.105,12.0,0.2
208.404,3.0,0.06
224.495,4.0,0.06
7005.804,117.0,1.95
1856.59,31.0,0.52
5260.838,88.0,1.46
880.14,15.0,0.24
517.235,9.0,0.14
143.995,2.0,0.04
2410.333,40.0,0.67
340.629,6.0,0.09
878.059,15.0,0.24
222.393,4.0,0.06
405.308,7.0,0.11
2430.307,41.0,0.68
134.23,2.0,0.04
377.437,6.0,0.1
474.819,8.0,0.13
774.572,13.0,0.22
10040.311,167.0,2.79
74.85,1.0,0.02
269.512,4.0,0.07
194.808,3.0,0.05
290.423,5.0,0.08
6713.343,112.0,1.86
159.947,3.0,0.04
75048.945,1251.0,20.85
129.67,2.0,0.04
673.469,11.0,0.19
403.768,7.0,0.11
153.487,3.0,0.04
63.606,1.0,0.02
48096.217,802.0,13.36
296.46,5.0,0.08
491.911,8.0,0.14
7123.514,119.0,1.98
118.012,2.0,0.03
2335.758,39.0,0.65
524.025,9.0,0.15
195.717,3.0,0.05
1484.595,25.0,0.41
147.974,2.0,0.04
6489.38,108.0,1.8
30670.578,511.0,8.52
669.149,11.0,0.19
86334.92,1439.0,23.98
578.072,10.0,0.16
2373.197,40.0,0.66
111.576,2.0,0.03
310.41,5.0,0.09
352.668,6.0,0.1
231.335,4.0,0.06
385.551,6.0,0.11
459.949,8.0,0.13
1548.106,26.0,0.43
11776.852,196.0,3.27
1855.404,31.0,0.52
251.794,4.0,0.07
395.974,7.0,0.11
889.08,15.0,0.25
167.092,3.0,0.05
194.691,3.0,0.05
229.911,4.0,0.06
318.924,5.0,0.09
438.235,7.0,0.12
1519.081,25.0,0.42
996.43,17.0,0.28
143.336,2.0,0.04
244.64,4.0,0.07
213.615,4.0,0.06
282.438,5.0,0.08
299.361,5.0,0.08
1425.347,24.0,0.4
131.674,2.0,0.04
215.462,4.0,0.06
65.673,1.0,0.02
571.039,10.0,0.16
755.975,13.0,0.21
275.998,5.0,0.08
409.267,7.0,0.11
52766.243,879.0,14.66
233.191,4.0,0.06
457.24,8.0,0.13
61788.365,1030.0,17.16
168.315,3.0,0.05
15605.784,260.0,4.33
1532.967,26.0,0.43
20212.158,337.0,5.61
308.208,5.0,0.09
617.26,10.0,0.17
8050.898,134.0,2.24
77519.333,1292.0,21.53
586.042,10.0,0.16
262.432,4.0,0.07
580.405,10.0,0.16
1822.268,30.0,0.51
318.692,5.0,0.09
884.669,15.0,0.25
4474.768,75.0,1.24
0.0,0.0,0.0
188.234,3.0,0.05
359.479,6.0,0.1
2058.009,34.0,0.57
338.817,6.0,0.09
334.297,6.0,0.09
1203.804,20.0,0.33
855.554,14.0,0.24
15768.821,263.0,4.38
292.432,5.0,0.08
0.0,0.0,0.0
2565.509,43.0,0.71
206.478,3.0,0.06
778.919,13.0,0.22
0.111,0.0,0.0
2657.597,44.0,0.74
905.863,15.0,0.25
1388.394,23.0,0.39
619.425,10.0,0.17
860.178,14.0,0.24
916.476,15.0,0.25
9327.105,155.0,2.59
2164.076,36.0,0.6
2442.157,41.0,0.68
177.836,3.0,0.05
690.678,12.0,0.19
10508.338,175.0,2.92
210.29,4.0,0.06
2242.305,37.0,0.62
656.569,11.0,0.18
135.439,2.0,0.04
2109.628,35.0,0.59
4865.76,81.0,1.35
106.133,2.0,0.03
449.172,7.0,0.12
636.632,11.0,0.18
125.619,2.0,0.03
265.192,4.0,0.07
244.932,4.0,0.07
309.7,5.0,0.09
330.942,6.0,0.09
1566.254,26.0,0.44
606.856,10.0,0.17
83149.591,1386.0,23.1
475.793,8.0,0.13
9148.867,152.0,2.54
263.399,4.0,0.07
231.889,4.0,0.06
647.421,11.0,0.18
3823.082,64.0,1.06
164.318,3.0,0.05
124.736,2.0,0.03
223.758,4.0,0.06
1082.412,18.0,0.3
179.141,3.0,0.05
624.557,10.0,0.17
56160.926,936.0,15.6
550.879,9.0,0.15
339.538,6.0,0.09
186.528,3.0,0.05
196.418,3.0,0.05
264.048,4.0,0.07
381.751,6.0,0.11
1613.373,27.0,0.45
731.335,12.0,0.2
156.897,3.0,0.04
26933.302,449.0,7.48
86.764,1.0,0.02
19178.525,320.0,5.33
3182.479,53.0,0.88
183.409,3.0,0.05
1534.793,26.0,0.43
607.958,10.0,0.17
55955.27,933.0,15.54
74729.88,1245.0,20.76
393.62,7.0,0.11
134.256,2.0,0.04
447.742,7.0,0.12
655.441,11.0,0.18
120.036,2.0,0.03
1896.898,32.0,0.53
1071.114,18.0,0.3
107.221,2.0,0.03
227.436,4.0,0.06
100.403,2.0,0.03
167.109,3.0,0.05
113.464,2.0,0.03
222.83,4.0,0.06
522.968,9.0,0.15
236.526,4.0,0.07
3797.364,63.0,1.05
179.428,3.0,0.05
201.179,3.0,0.06
887.458,15.0,0.25
3928.407,65.0,1.09
162.829,3.0,0.05
149.307,2.0,0.04
172.36,3.0,0.05
85585.787,1426.0,23.77
701.973,12.0,0.19
668.989,11.0,0.19
633.908,11.0,0.18
1164.075,19.0,0.32
147.406,2.0,0.04
306.95,5.0,0.09
263.924,4.0,0.07
4541.437,76.0,1.26
490.654,8.0,0.14
570.023,10.0,0.16
373.562,6.0,0.1
191.205,3.0,0.05
8746.534,146.0,2.43
1209.539,20.0,0.34
453.129,8.0,0.13
136.289,2.0,0.04
257.516,4.0,0.07
182.802,3.0,0.05
1164.095,19.0,0.32
164.608,3.0,0.05
388.509,6.0,0.11
254.552,4.0,0.07
1353.066,23.0,0.38
298.686,5.0,0.08
925.336,15.0,0.26
454.873,8.0,0.13
619.128,10.0,0.17
322.442,5.0,0.09
2259.778,38.0,0.63
176.521,3.0,0.05
89.344,1.0,0.02
7906.024,132.0,2.2
4248.32,71.0,1.18
62.036,1.0,0.02
1220.694,20.0,0.34
76331.227,1272.0,21.2
34171.407,570.0,9.49
635.825,11.0,0.18
977.186,16.0,0.27
757.887,13.0,0.21
802.644,13.0,0.22
218.929,4.0,0.06
165.883,3.0,0.05
212.687,4.0,0.06
87.713,1.0,0.02
402.275,7.0,0.11
166.092,3.0,0.05
513.624,9.0,0.14
689.72,11.0,0.19
252.209,4.0,0.07
217.187,4.0,0.06
69097.986,1152.0,19.19
2605.53,43.0,0.72
109.069,2.0,0.03
74087.554,1235.0,20.58
317.11,5.0,0.09
829.367,14.0,0.23
81841.968,1364.0,22.73
168.226,3.0,0.05
253.922,4.0,0.07
948.305,16.0,0.26
164.722,3.0,0.05
288.232,5.0,0.08
39046.921,651.0,10.85
200.794,3.0,0.06
166.802,3.0,0.05
118.96,2.0,0.03
115.656,2.0,0.03
950.216,16.0,0.26
602.642,10.0,0.17
1112.218,19.0,0.31
81.875,1.0,0.02
49888.889,831.0,13.86
476.852,8.0,0.13
84041.58,1401.0,23.34
36843.49,614.0,10.23
359.427,6.0,0.1
474.918,8.0,0.13
1033.77,17.0,0.29
1050.068,18.0,0.29
0.0,0.0,0.0
466.739,8.0,0.13
19660.996,328.0,5.46
47946.318,799.0,13.32
232.54,4.0,0.06
1098.348,18.0,0.31
990.587,17.0,0.28
668.584,11.0,0.19
308.03,5.0,0.09
556.661,9.0,0.15
359.662,6.0,0.1
285.495,5.0,0.08
156.325,3.0,0.04
343.706,6.0,0.1
5364.363,89.0,1.49
137.847,2.0,0.04
675.211,11.0,0.19
80.341,1.0,0.02
62.99,1.0,0.02
111.534,2.0,0.03
1611.632,27.0,0.45
78036.665,1301.0,21.68
149.225,2.0,0.04
65978.131,1100.0,18.33
355.446,6.0,0.1
355.798,6.0,0.1
1691.735,28.0,0.47
225.32,4.0,0.06
71.943,1.0,0.02
464.481,8.0,0.13
83106.086,1385.0,23.09
859.013,14.0,0.24
202.066,3.0,0.06
85664.454,1428.0,23.8
34987.648,583.0,9.72
2051.394,34.0,0.57
1448.202,24.0,0.4
218.625,4.0,0.06
2061.766,34.0,0.57
386.203,6.0,0.11
383.572,6.0,0.11
112.852,2.0,0.03
2734.857,46.0,0.76
620.21,10.0,0.17
111.031,2.0,0.03
2032.666,34.0,0.56
1303.665,22.0,0.36
341.446,6.0,0.09
602.251,10.0,0.17
57352.721,956.0,15.93
459.315,8.0,0.13
302.167,5.0,0.08
344.355,6.0,0.1
189.102,3.0,0.05
489.529,8.0,0.14
1620.155,27.0,0.45
292.197,5.0,0.08
1146.666,19.0,0.32
179.509,3.0,0.05
375.547,6.0,0.1
1582.585,26.0,0.44
1703.996,28.0,0.47
276.99,5.0,0.08
593.201,10.0,0.16
4873.318,81.0,1.35
582.163,10.0,0.16
4326.758,72.0,1.2
1306.023,22.0,0.36
4555.307,76.0,1.27
837.095,14.0,0.23
6003.595,100.0,1.67
743.949,12.0,0.21
212.798,4.0,0.06
91.321,2.0,0.03
1068.008,18.0,0.3
738.612,12.0,0.21
338.212,6.0,0.09
209.312,3.0,0.06
119.695,2.0,0.03
660.69,11.0,0.18
2636.311,44.0,0.73
2498.71,42.0,0.69
973.299,16.0,0.27
134.3,2.0,0.04
163.627,3.0,0.05
741.279,12.0,0.21
538.356,9.0,0.15
4900.561,82.0,1.36
6912.384,115.0,1.92
580.943,10.0,0.16
9205.441,153.0,2.56
190.617,3.0,0.05
1640.168,27.0,0.46
63.907,1.0,0.02
3066.607,51.0,0.85
455.126,8.0,0.13
277.043,5.0,0.08
1076.114,18.0,0.3
1118.175,19.0,0.31
310.066,5.0,0.09
1002.513,17.0,0.28
245.228,4.0,0.07
370.367,6.0,0.1
166.668,3.0,0.05
1265.321,21.0,0.35
382.709,6.0,0.11
80577.449,1343.0,22.38
278.934,5.0,0.08
4208.344,70.0,1.17
1505.367,25.0,0.42
118.834,2.0,0.03
181.216,3.0,0.05
0.0,0.0,0.0
1255.809,21.0,0.35
28642.558,477.0,7.96
